match,market,sel,odds,mp,ip,edge,W,pnl,league,tier,date
Utrecht vs Heerenveen,O/U,Under 2.5,2.25,0.4946706203198896,0.4444444444444444,0.0502261758754452,True,12.5,Eredivisie,1,2023-08-20
Ankaragucu vs Ad. Demirspor,1X2,Away,2.4,0.4955845821969421,0.4166666666666667,0.07891791553027544,False,-10.0,Super Lig,1,2023-08-21
Alaves vs Sevilla,1X2,Home,3.32,0.439841455739314,0.30120481927710846,0.13863663646220553,True,23.2,La Liga,1,2023-08-21
Chelsea vs Luton,O/U,Under 2.5,2.27,0.5342152788292408,0.44052863436123346,0.09368664446800734,False,-10.0,Premier League,1,2023-08-25
Excelsior vs For Sittard,O/U,Under 2.5,2.25,0.5004307801479948,0.4444444444444444,0.05598633570355038,False,-10.0,Eredivisie,1,2023-08-26
Heidenheim vs Hoffenheim,1X2,Home,2.98,0.6431472643301349,0.33557046979865773,0.3075767945314772,False,-10.0,Bundesliga,1,2023-08-26
FC Koln vs Wolfsburg,1X2,Home,2.36,0.5626175670222493,0.42372881355932207,0.13888875346292723,False,-10.0,Bundesliga,1,2023-08-26
Motherwell vs Kilmarnock,1X2,Home,2.42,0.5893639766574745,0.4132231404958678,0.17614083616160675,True,14.2,Premiership,1,2023-08-26
Everton vs Wolves,O/U,Over 2.5,2.12,0.5261361281232225,0.4716981132075471,0.0544380149156754,False,-10.0,Premier League,1,2023-08-26
Everton vs Wolves,1X2,Home,2.32,0.5452996036383642,0.4310344827586207,0.11426512087974344,False,-10.0,Premier League,1,2023-08-26
Kortrijk vs Standard,O/U,Under 2.5,2.17,0.5189329597311423,0.4608294930875576,0.05810346664358468,True,11.7,Jupiler Pro League,1,2023-08-26
Eupen vs Oud-Heverlee Leuven,O/U,Under 2.5,2.39,0.48059523948519955,0.41841004184100417,0.06218519764419539,False,-10.0,Jupiler Pro League,1,2023-08-26
Westerlo vs Mechelen,O/U,Under 2.5,2.35,0.5107891356235144,0.425531914893617,0.08525722072989733,False,-10.0,Jupiler Pro League,1,2023-08-26
Granada vs Mallorca,1X2,Home,2.65,0.5621086520189853,0.37735849056603776,0.18475016145294754,True,16.5,La Liga,1,2023-08-26
Burnley vs Aston Villa,1X2,Home,3.36,0.48524686031423575,0.2976190476190476,0.18762781269518813,False,-10.0,Premier League,1,2023-08-27
Montpellier vs Reims,1X2,Home,2.38,0.6184533029521954,0.42016806722689076,0.1982852357253046,False,-10.0,Ligue 1,1,2023-08-27
Boavista vs Casa Pia,O/U,Over 2.5,2.23,0.5106380550097098,0.4484304932735426,0.062207561736167205,False,-10.0,Liga Portugal,1,2023-08-27
Boavista vs Casa Pia,1X2,Home,2.25,0.5772044509225049,0.4444444444444444,0.13276000647806052,False,-10.0,Liga Portugal,1,2023-08-27
St Truiden vs Cercle Brugge,1X2,Home,3.16,0.39868779421202094,0.3164556962025316,0.08223209800948933,False,-10.0,Jupiler Pro League,1,2023-08-27
Karagumruk vs Ankaragucu,O/U,Under 2.5,2.25,0.5304852350938999,0.4444444444444444,0.08604079064945547,True,12.5,Super Lig,1,2023-08-27
Strasbourg vs Toulouse,O/U,Under 2.5,2.05,0.5542750395805567,0.48780487804878053,0.06647016153177615,True,10.499999999999998,Ligue 1,1,2023-08-27
Zwolle vs Utrecht,O/U,Under 2.5,2.3,0.4864384973695073,0.4347826086956522,0.051655888673855066,True,12.999999999999998,Eredivisie,1,2023-08-27
Zwolle vs Utrecht,1X2,Home,2.8,0.46390275013968857,0.35714285714285715,0.10675989299683142,True,18.0,Eredivisie,1,2023-08-27
Sheffield United vs Man City,O/U,Under 2.5,2.41,0.5286262448971366,0.41493775933609955,0.11368848556103706,False,-10.0,Premier League,1,2023-08-27
Fiorentina vs Lecce,O/U,Over 2.5,2.07,0.5365249016999606,0.48309178743961356,0.053433114260347025,True,10.7,Serie A,1,2023-08-27
Lamia vs Aris,1X2,Home,3.39,0.5260192294297905,0.2949852507374631,0.2310339786923274,True,23.900000000000002,Super League,1,2023-08-27
Vallecano vs Ath Madrid,O/U,Over 2.5,2.12,0.5497782288444594,0.4716981132075471,0.07808011563691225,True,11.200000000000001,La Liga,1,2023-08-28
Roma vs Milan,O/U,Over 2.5,2.31,0.4881785680601838,0.4329004329004329,0.055278135159750885,True,13.100000000000001,Serie A,1,2023-09-01
Napoli vs Lazio,1X2,Home,1.63,0.7251697725600984,0.6134969325153374,0.11167284004476097,False,-10.0,Serie A,1,2023-09-02
Livingston vs St Mirren,1X2,Home,2.83,0.4558807045473003,0.35335689045936397,0.10252381408793632,False,-10.0,Premiership,1,2023-09-02
St Johnstone vs Dundee,1X2,Home,2.66,0.46277742833173363,0.37593984962406013,0.0868375787076735,False,-10.0,Premiership,1,2023-09-02
Hoffenheim vs Wolfsburg,O/U,Under 2.5,2.51,0.4985192760714767,0.39840637450199207,0.10011290156948466,False,-10.0,Bundesliga,1,2023-09-02
Antalyaspor vs Kayserispor,O/U,Under 2.5,2.0,0.5783724951182355,0.5,0.07837249511823552,True,10.0,Super Lig,1,2023-09-02
Pendikspor vs Alanyaspor,O/U,Under 2.5,2.08,0.5333407105682566,0.4807692307692307,0.05257147979902588,True,10.8,Super Lig,1,2023-09-02
Mechelen vs Eupen,O/U,Under 2.5,2.42,0.4866091245386709,0.4132231404958678,0.07338598404280311,True,14.2,Jupiler Pro League,1,2023-09-02
Cercle Brugge vs Westerlo,1X2,Home,1.56,0.6946986437578315,0.641025641025641,0.053673002732190556,True,5.6000000000000005,Jupiler Pro League,1,2023-09-02
Almere City vs Zwolle,O/U,Under 2.5,2.23,0.5005212463929828,0.4484304932735426,0.05209075311944017,False,-10.0,Eredivisie,1,2023-09-02
Heracles vs Excelsior,O/U,Under 2.5,2.34,0.5054133626735304,0.4273504273504274,0.07806293532310304,False,-10.0,Eredivisie,1,2023-09-02
Sociedad vs Granada,O/U,Under 2.5,2.02,0.5624000461301323,0.49504950495049505,0.06735054117963724,False,-10.0,La Liga,1,2023-09-02
