date,tour,series,surface,odds,model_prob,edge,won,pnl
2024-01-01,ATP,ATP250,Hard,1.63,0.6812133431434632,0.06771641062812572,0,-10.0
2024-01-02,ATP,ATP250,Hard,1.76,0.6224153518676758,0.05423353368585759,0,-10.0
2024-01-02,ATP,ATP250,Hard,3.02,0.38954306244850156,0.058417234633932,0,-10.0
2024-01-02,ATP,ATP250,Hard,1.82,0.6901724815368653,0.1407219320863159,1,8.200000000000001
2024-01-02,ATP,ATP250,Hard,2.33,0.5207273244857789,0.09154277512955566,0,-10.0
2024-01-02,ATP,ATP250,Hard,2.57,0.4679619491100311,0.07885689074427232,1,15.7
2024-01-03,ATP,ATP250,Hard,2.49,0.47103995084762573,0.06943352514481455,0,-10.0
2024-01-05,ATP,ATP250,Hard,2.96,0.5133541882038116,0.1755163503659738,0,-10.0
2024-01-07,ATP,ATP250,Hard,1.93,0.617456579208374,0.09932186418246725,1,9.299999999999999
2024-01-01,ATP,ATP250,Hard,3.48,0.3907727003097534,0.10341637847067298,0,-10.0
2024-01-02,ATP,ATP250,Hard,2.41,0.4680768132209778,0.05313905388487827,0,-10.0
2024-01-02,ATP,ATP250,Hard,3.03,0.3927292823791504,0.06269627907882036,0,-10.0
2024-01-02,ATP,ATP250,Hard,1.56,0.7120535016059876,0.0710278605803466,1,5.6000000000000005
2024-01-02,ATP,ATP250,Hard,2.51,0.5589363813400269,0.1605300068380348,0,-10.0
2024-01-02,ATP,ATP250,Hard,2.42,0.490564227104187,0.07734108660831923,0,-10.0
2024-01-03,ATP,ATP250,Hard,1.79,0.635485565662384,0.07682634778528907,1,7.9
2024-01-03,ATP,ATP250,Hard,1.62,0.6828704476356506,0.06558649701836672,0,-10.0
2024-01-03,ATP,ATP250,Hard,1.67,0.6529586255550385,0.05415623034545758,0,-10.0
2024-01-04,ATP,ATP250,Hard,1.73,0.6318301022052765,0.05379542012435157,0,-10.0
2024-01-04,ATP,ATP250,Hard,2.85,0.6001659512519837,0.24928875826952757,0,-10.0
2024-01-05,ATP,ATP250,Hard,2.83,0.5400084376335144,0.1866515471741504,1,18.3
2024-01-08,ATP,ATP250,Hard,2.43,0.6082619726657867,0.19673933892093082,0,-10.0
2024-01-08,ATP,ATP250,Hard,2.59,0.6178093016147613,0.23170891551437522,1,15.899999999999999
2024-01-09,ATP,ATP250,Hard,2.06,0.5574117660522461,0.07197487284836257,1,10.600000000000001
2024-01-09,ATP,ATP250,Hard,1.96,0.6433623373508454,0.1331582557181923,0,-10.0
2024-01-09,ATP,ATP250,Hard,2.41,0.4671160161495209,0.052178256813421364,0,-10.0
2024-01-10,ATP,ATP250,Hard,1.26,0.8941062808036804,0.10045548715288677,1,2.6
2024-01-10,ATP,ATP250,Hard,1.94,0.5953794062137604,0.07991548868798715,0,-10.0
2024-01-11,ATP,ATP250,Hard,2.92,0.39983404874801637,0.05736829532335885,0,-10.0
2024-01-13,ATP,ATP250,Hard,1.6,0.6905040949583053,0.06550409495830534,0,-10.0
2024-01-08,ATP,ATP250,Hard,2.83,0.5576095402240753,0.2042526497647113,0,-10.0
2024-01-08,ATP,ATP250,Hard,1.97,0.5583394706249237,0.05072525742695422,1,9.7
2024-01-09,ATP,ATP250,Hard,1.64,0.7040803909301758,0.09432429336920023,0,-10.0
2024-01-09,ATP,ATP250,Hard,2.96,0.39879497289657595,0.06095713505873812,1,19.6
2024-01-10,ATP,ATP250,Hard,3.33,0.44239045977592467,0.14209015947562437,1,23.3
2024-01-10,ATP,ATP250,Hard,2.71,0.4589905977249146,0.0899869076880142,1,17.1
2024-01-29,ATP,ATP250,Hard,1.9,0.6429421305656433,0.11662634109195913,0,-10.0
2024-01-30,ATP,ATP250,Hard,1.89,0.5896517157554626,0.06055118665493342,1,8.899999999999999
2024-01-30,ATP,ATP250,Hard,2.01,0.5753126621246338,0.07780022431368849,0,-10.0
2024-01-30,ATP,ATP250,Hard,2.99,0.41907875537872313,0.08463059484360608,0,-10.0
2024-01-30,ATP,ATP250,Hard,2.51,0.4561868190765381,0.05778044457454601,1,15.099999999999998
2024-01-31,ATP,ATP250,Hard,1.36,0.786132538318634,0.05083842067157529,1,3.600000000000001
2024-01-31,ATP,ATP250,Hard,3.29,0.4167026042938232,0.11275123651266822,1,22.9
2024-02-01,ATP,ATP250,Hard,3.02,0.3907727003097534,0.059646872495183856,0,-10.0
