date,tour,series,surface,round,pick,odds,model_prob,implied_prob,edge,won,pnl
2022-09-20,WTA,WTA250,Hard,1st Round,pA,1.77,0.9880347967147827,0.5649717514124294,0.4230630453023533,1,7.7
2022-09-21,WTA,WTA250,Hard,1st Round,pA,1.96,0.7050565004348754,0.5102040816326531,0.19485241880222237,0,-10.0
2022-09-21,WTA,WTA250,Hard,1st Round,pB,1.18,0.9978845679899677,0.8474576271186441,0.15042694087132358,1,1.7999999999999994
2022-09-21,WTA,WTA250,Hard,1st Round,pB,3.54,0.8890916034579277,0.2824858757062147,0.606605727751713,1,25.4
2022-09-21,WTA,WTA250,Hard,1st Round,pB,1.13,0.9978845679899677,0.8849557522123894,0.1129288157775783,1,1.299999999999999
2022-09-21,WTA,WTA250,Hard,2nd Round,pA,1.2,0.9839223384857178,0.8333333333333334,0.15058900515238438,1,1.9999999999999996
2022-09-21,WTA,WTA250,Hard,2nd Round,pA,1.48,0.9993548393249512,0.6756756756756757,0.3236791636492755,1,4.8
2022-09-21,WTA,WTA250,Hard,2nd Round,pA,1.13,0.9398052215576171,0.8849557522123894,0.05484946934522772,1,1.299999999999999
2022-09-21,WTA,WTA250,Hard,2nd Round,pA,3.43,0.3747215807437897,0.29154518950437314,0.08317639123941656,1,24.3
2022-09-22,WTA,WTA250,Hard,2nd Round,pB,3.0,0.418273675441742,0.3333333333333333,0.08494034210840867,1,20.0
2022-09-22,WTA,WTA250,Hard,2nd Round,pA,1.12,1.0,0.8928571428571428,0.1071428571428572,1,1.200000000000001
2022-09-22,WTA,WTA250,Hard,2nd Round,pA,1.26,0.9993548393249512,0.7936507936507936,0.20570404567415757,1,2.6
2022-09-22,WTA,WTA250,Hard,2nd Round,pA,1.22,0.9985074639320374,0.819672131147541,0.17883533278449637,1,2.1999999999999997
2022-09-23,WTA,WTA250,Hard,Quarterfinals,pB,1.1,0.9958788026822731,0.9090909090909091,0.08678789359136407,1,1.0000000000000009
2022-09-23,WTA,WTA250,Hard,Quarterfinals,pA,1.83,0.9873314261436462,0.5464480874316939,0.4408833387119523,1,8.3
2022-09-23,WTA,WTA250,Hard,Quarterfinals,pA,1.7,0.9516272425651551,0.5882352941176471,0.363391948447508,1,7.0
