match,market,selection,odds,model_prob,implied_prob,edge,result,pnl,league,tier,date
Antwerp vs Cercle Brugge,1X2,Home,1.65,0.6655867384244365,0.6060606060606061,0.05952613236383042,W,6.499999999999999,Jupiler Pro League,1,2024-10-06
Fiorentina vs Milan,1X2,Home,3.23,0.4094873482418799,0.30959752321981426,0.09988982502206561,W,22.3,Serie A,1,2024-10-06
Chesterfield vs Notts County,O/U,Under 2.5,2.28,0.5114967850344997,0.4385964912280702,0.07290029380642948,L,-10.0,League Two,4,2024-10-12
Huesca vs Albacete,O/U,Over 2.5,2.4,0.4844244980739527,0.4166666666666667,0.06775783140728603,W,14.0,Segunda Division,2,2024-10-13
Huesca vs Albacete,1X2,Home,2.51,0.49010475467404857,0.39840637450199207,0.0916983801720565,L,-10.0,Segunda Division,2,2024-10-13
Santander vs Levante,O/U,Under 2.5,2.24,0.558255007726575,0.4464285714285714,0.1118264362980036,W,12.400000000000002,Segunda Division,2,2024-10-13
Sp Gijon vs Castellon,O/U,Under 2.5,2.1,0.5448037724216898,0.47619047619047616,0.0686132962312136,L,-10.0,Segunda Division,2,2024-10-14
Grenoble vs Metz,O/U,Over 2.5,2.2,0.517419985069847,0.45454545454545453,0.06287453052439246,L,-10.0,Ligue 2,2,2024-10-18
Grenoble vs Metz,1X2,Home,3.43,0.40173326411380117,0.29154518950437314,0.11018807460942803,W,24.3,Ligue 2,2,2024-10-18
Monaco vs Lille,1X2,Home,1.93,0.6370601766225144,0.5181347150259068,0.11892546159660755,L,-10.0,Ligue 1,1,2024-10-18
Beerschot VA vs Anderlecht,O/U,Under 2.5,2.42,0.4810297582845532,0.4132231404958678,0.06780661778868541,L,-10.0,Jupiler Pro League,1,2024-10-18
Volos NFC vs Panserraikos,O/U,Over 2.5,2.27,0.5038517690273452,0.44052863436123346,0.06332313466611172,L,-10.0,Super League,1,2024-10-19
Eyupspor vs Goztep,O/U,Over 2.5,1.9,0.5869025342752654,0.5263157894736842,0.060586744801581216,L,-10.0,Super Lig,1,2024-10-19
Eyupspor vs Goztep,1X2,Home,2.15,0.6186181819615051,0.46511627906976744,0.15350190289173765,W,11.5,Super Lig,1,2024-10-19
Girona vs Sociedad,O/U,Over 2.5,2.23,0.5517244537468329,0.4484304932735426,0.10329396047329026,L,-10.0,La Liga,1,2024-10-19
Girona vs Sociedad,1X2,Home,2.51,0.6100512918674221,0.39840637450199207,0.21164491736543006,L,-10.0,La Liga,1,2024-10-19
Motherwell vs Dundee,1X2,Home,2.1,0.5723822166809619,0.47619047619047616,0.09619174049048573,L,-10.0,Premiership,1,2024-10-19
Reading vs Crawley Town,O/U,Under 2.5,2.3,0.5032378812628139,0.4347826086956522,0.06845527256716166,L,-10.0,League One,3,2024-10-19
Preußen Münster vs Elversberg,O/U,Under 2.5,2.48,0.4943191531045117,0.40322580645161293,0.09109334665289875,W,14.8,2. Bundesliga,2,2024-10-19
Sparta Rotterdam vs Almere City,O/U,Under 2.5,2.16,0.5205972206196902,0.4629629629629629,0.05763425765672725,L,-10.0,Eredivisie,1,2024-10-19
Brest vs Rennes,1X2,Home,2.93,0.46933005075564604,0.341296928327645,0.12803312242800102,L,-10.0,Ligue 1,1,2024-10-19
Kayserispor vs Gaziantep,1X2,Away,3.19,0.4320432855740598,0.31347962382445144,0.11856366174960836,L,-10.0,Super Lig,1,2024-10-19
Cardiff vs Plymouth,O/U,Under 2.5,2.01,0.5538318908423554,0.49751243781094534,0.05631945303141006,L,-10.0,Championship,2,2024-10-19
Sudtirol vs Pisa,O/U,Over 2.5,2.6,0.4992314777078614,0.3846153846153846,0.11461609309247683,W,16.0,Serie B,2,2024-10-19
Sudtirol vs Pisa,1X2,Home,3.01,0.4166152790197095,0.33222591362126247,0.08438936539844705,L,-10.0,Serie B,2,2024-10-19
Brescia vs Sassuolo,1X2,Home,2.86,0.48281654421989173,0.3496503496503497,0.13316619456954204,L,-10.0,Serie B,2,2024-10-19
Hannover vs Schalke 04,O/U,Under 2.5,2.36,0.4823686597971112,0.42372881355932207,0.05863984623778912,W,13.599999999999998,2. Bundesliga,2,2024-10-19
Ipswich vs Everton,1X2,Home,2.4,0.5235788594858934,0.4166666666666667,0.10691219281922676,L,-10.0,Premier League,1,2024-10-19
Castellon vs Levante,O/U,Under 2.5,2.08,0.5586730836766031,0.4807692307692307,0.07790385290737234,W,10.8,Segunda Division,2,2024-10-19
Mirandes vs Eibar,1X2,Home,2.94,0.44570615785707574,0.3401360544217687,0.10557010343530704,W,19.4,Segunda Division,2,2024-10-19
Northampton vs Leyton Orient,1X2,Home,3.12,0.4182441192489832,0.3205128205128205,0.09773129873616271,W,21.200000000000003,League One,3,2024-10-19
Mansfield vs Stevenage,1X2,Home,2.34,0.5182451915173099,0.4273504273504274,0.09089476416688247,L,-10.0,League One,3,2024-10-19
Villarreal vs Getafe,O/U,Over 2.5,2.04,0.5512194569195205,0.49019607843137253,0.06102337848814793,L,-10.0,La Liga,1,2024-10-20
Willem II vs For Sittard,1X2,Home,2.26,0.524854599994308,0.4424778761061947,0.08237672388811323,L,-10.0,Eredivisie,1,2024-10-20
Juve Stabia vs Cremonese,1X2,Home,3.23,0.39682111730127245,0.30959752321981426,0.08722359408145819,L,-10.0,Serie B,2,2024-10-20
Cagliari vs Torino,O/U,Over 2.5,2.12,0.5223111752108771,0.4716981132075471,0.05061306200332999,W,11.200000000000001,Serie A,1,2024-10-20
Alanyaspor vs Kasimpasa,O/U,Under 2.5,2.02,0.5516832598761736,0.49504950495049505,0.05663375492567857,L,-10.0,Super Lig,1,2024-10-20
Cadiz vs Santander,1X2,Away,3.23,0.43370691391390376,0.30959752321981426,0.1241093906940895,W,22.3,Segunda Division,2,2024-10-20
Ulm vs Karlsruhe,O/U,Under 2.5,2.28,0.5019871439434304,0.4385964912280702,0.06339065271536015,W,12.799999999999997,2. Bundesliga,2,2024-10-20
Nantes vs Nice,O/U,Over 2.5,2.24,0.5221175460885883,0.4464285714285714,0.0756889746600169,L,-10.0,Ligue 1,1,2024-10-20
Bodrumspor vs Rizespor,1X2,Home,2.41,0.5186807450061137,0.41493775933609955,0.10374298567001417,L,-10.0,Super Lig,1,2024-10-21
Castellon vs Granada,O/U,Under 2.5,2.1,0.5352582756161,0.47619047619047616,0.05906779942562379,L,-10.0,Segunda Division,2,2024-10-22
Wrexham vs Huddersfield,1X2,Home,2.5,0.62755134079827,0.4,0.22755134079827,L,-10.0,League One,3,2024-10-22
Doncaster vs Bromley,O/U,Under 2.5,2.06,0.5446015396884685,0.4854368932038835,0.05916464648458497,W,10.600000000000001,League Two,4,2024-10-22
Leeds vs Watford,O/U,Under 2.5,2.31,0.5127944172978067,0.4329004329004329,0.07989398439737383,L,-10.0,Championship,2,2024-10-22
Oxford vs Derby,1X2,Home,2.58,0.4852923657772341,0.38759689922480617,0.09769546655242795,L,-10.0,Championship,2,2024-10-22
Middlesbrough vs Sheffield United,O/U,Under 2.5,1.89,0.6052995027235291,0.5291005291005292,0.07619897362299988,W,8.899999999999999,Championship,2,2024-10-23
Cartagena vs Elche,1X2,Home,3.42,0.4155868274172077,0.29239766081871343,0.12318916659849427,L,-10.0,Segunda Division,2,2024-10-23
Eibar vs Cadiz,O/U,Over 2.5,2.34,0.5074307699571396,0.4273504273504274,0.08008034260671226,L,-10.0,Segunda Division,2,2024-10-23
Eibar vs Cadiz,1X2,Home,2.32,0.560829454791328,0.4310344827586207,0.12979497203270723,W,13.2,Segunda Division,2,2024-10-23
Santander vs Cordoba,O/U,Under 2.5,2.06,0.5511078922461645,0.4854368932038835,0.06567099904228102,W,10.600000000000001,Segunda Division,2,2024-10-23
Torino vs Como,1X2,Home,2.7,0.4577664242635582,0.37037037037037035,0.08739605389318783,W,17.0,Serie A,1,2024-10-25
Leicester vs Nott'm Forest,1X2,Home,3.09,0.42326626781623483,0.3236245954692557,0.09964167234697913,L,-10.0,Premier League,1,2024-10-25
Portsmouth vs Sheffield Weds,1X2,Home,3.4,0.42456446517530094,0.29411764705882354,0.1304468181164774,L,-10.0,Championship,2,2024-10-25
Mainz vs M'gladbach,1X2,Home,2.35,0.5340310158379213,0.425531914893617,0.10849910094430432,L,-10.0,Bundesliga,1,2024-10-25
Metz vs Guingamp,O/U,Over 2.5,2.1,0.5430927525098489,0.47619047619047616,0.06690227631937273,L,-10.0,Ligue 2,2,2024-10-25
Annecy vs Laval,O/U,Over 2.5,2.39,0.48175415119659787,0.41841004184100417,0.0633441093555937,L,-10.0,Ligue 2,2,2024-10-25
Almere City vs Nijmegen,O/U,Over 2.5,1.97,0.5690183471160541,0.5076142131979695,0.061404133918084636,L,-10.0,Eredivisie,1,2024-10-25
Almere City vs Nijmegen,1X2,Away,2.45,0.5489134936070924,0.4081632653061224,0.14075022830097,L,-10.0,Eredivisie,1,2024-10-25
Espanol vs Sevilla,1X2,Home,3.17,0.4557197622539114,0.31545741324921134,0.14026234900470008,L,-10.0,La Liga,1,2024-10-25
Ross County vs Kilmarnock,1X2,Home,3.17,0.4464475755386654,0.31545741324921134,0.13099016228945404,W,21.7,Premiership,1,2024-10-26
Aberdeen vs Dundee United,1X2,Home,1.66,0.6831847741348162,0.6024096385542169,0.08077513558059923,W,6.6,Premiership,1,2024-10-26
Boavista vs Moreirense,1X2,Home,3.38,0.3801441972699686,0.2958579881656805,0.08428620910428813,L,-10.0,Liga Portugal,1,2024-10-26
Fortuna Dusseldorf vs Kaiserslautern,O/U,Under 2.5,2.3,0.5183356101955527,0.4347826086956522,0.08355300149990053,L,-10.0,2. Bundesliga,2,2024-10-26
Karlsruhe vs Hertha,1X2,Home,2.06,0.5992817322904531,0.4854368932038835,0.11384483908656962,L,-10.0,2. Bundesliga,2,2024-10-26
Watford vs Blackburn,O/U,Under 2.5,2.0,0.5507908948012653,0.5,0.05079089480126531,W,10.0,Championship,2,2024-10-26
Estoril vs Arouca,1X2,Home,2.99,0.44790593886051855,0.33444816053511706,0.11345777832540149,W,19.900000000000002,Liga Portugal,1,2024-10-26
Grimsby vs Milton Keynes Dons,1X2,Home,3.19,0.4113828189145945,0.31347962382445144,0.09790319509014306,L,-10.0,League Two,4,2024-10-26
Notts County vs Harrogate,O/U,Under 2.5,2.23,0.540434777451915,0.4484304932735426,0.09200428417837242,W,12.3,League Two,4,2024-10-26
Panserraikos vs AEK,O/U,Under 2.5,2.2,0.5137896230967879,0.45454545454545453,0.059244168551333354,W,12.000000000000002,Super League,1,2024-10-26
Charleroi vs Oud-Heverlee Leuven,O/U,Under 2.5,1.95,0.5694136305317934,0.5128205128205129,0.056593117711280505,W,9.5,Jupiler Pro League,1,2024-10-26
Dender vs Mechelen,O/U,Under 2.5,2.11,0.5247173883492301,0.47393364928909953,0.05078373906013056,L,-10.0,Jupiler Pro League,1,2024-10-26
Hatayspor vs Kayserispor,O/U,Under 2.5,2.05,0.5440805786430213,0.48780487804878053,0.05627570059424075,W,10.499999999999998,Super Lig,1,2024-10-26
RB Leipzig vs Freiburg,O/U,Under 2.5,2.24,0.523986504757071,0.4464285714285714,0.07755793332849958,L,-10.0,Bundesliga,1,2024-10-26
Inter vs Juventus,O/U,Over 2.5,2.2,0.516552462895302,0.45454545454545453,0.06200700834984746,W,12.000000000000002,Serie A,1,2024-10-27
Fiorentina vs Roma,O/U,Over 2.5,2.04,0.554147635787855,0.49019607843137253,0.06395155735648245,W,10.4,Serie A,1,2024-10-27
Fiorentina vs Roma,1X2,Home,2.58,0.5733109862935792,0.38759689922480617,0.18571408706877307,W,15.8,Serie A,1,2024-10-27
Magdeburg vs Hannover,O/U,Under 2.5,2.2,0.547851766139789,0.45454545454545453,0.0933063115943345,L,-10.0,2. Bundesliga,2,2024-10-27
Norwich vs Middlesbrough,1X2,Home,2.79,0.5096775160993718,0.35842293906810035,0.1512545770312715,L,-10.0,Championship,2,2024-10-27
Estrela vs Guimaraes,O/U,Over 2.5,2.26,0.5010048184522617,0.4424778761061947,0.058526942346067035,W,12.599999999999998,Liga Portugal,1,2024-10-27
Gent vs Genk,1X2,Home,3.16,0.49463754244494373,0.3164556962025316,0.17818184624241212,L,-10.0,Jupiler Pro League,1,2024-10-27
Leganes vs Celta,O/U,Over 2.5,2.34,0.48081719190909067,0.4273504273504274,0.05346676455866328,W,13.399999999999999,La Liga,1,2024-10-27
Leganes vs Celta,1X2,Home,3.28,0.43702686930017837,0.3048780487804878,0.13214882051969057,W,22.799999999999997,La Liga,1,2024-10-27
West Ham vs Man United,O/U,Under 2.5,2.53,0.5077486967210872,0.3952569169960475,0.11249177972503976,L,-10.0,Premier League,1,2024-10-27
Nice vs Monaco,1X2,Away,2.23,0.5344123440654718,0.4484304932735426,0.08598185079192916,L,-10.0,Ligue 1,1,2024-10-27
Galatasaray vs Besiktas,1X2,Home,1.86,0.6706289578504274,0.5376344086021505,0.13299454924827692,W,8.600000000000001,Super Lig,1,2024-10-28
Fleetwood Town vs Salford,O/U,Under 2.5,1.92,0.5745124612429582,0.5208333333333334,0.05367912790962481,L,-10.0,League Two,4,2024-10-29
Stevenage vs Bolton,1X2,Home,3.14,0.41644014922826744,0.3184713375796178,0.09796881164864962,L,-10.0,League One,3,2024-10-29
Lorient vs Dunkerque,O/U,Under 2.5,2.27,0.5049083970809767,0.44052863436123346,0.06437976271974322,L,-10.0,Ligue 2,2,2024-10-29
Martigues vs Caen,1X2,Home,3.44,0.39088325275604996,0.29069767441860467,0.10018557833744529,L,-10.0,Ligue 2,2,2024-10-29
Ross County vs Hibernian,1X2,Home,3.46,0.4686596725395854,0.28901734104046245,0.17964233149912295,L,-10.0,Premiership,1,2024-10-30
Aberdeen vs Rangers,1X2,Home,3.33,0.602846474599213,0.3003003003003003,0.30254617429891273,W,23.3,Premiership,1,2024-10-30
Feyenoord vs Ajax,1X2,Home,1.98,0.5955496447115624,0.5050505050505051,0.09049913966105727,L,-10.0,Eredivisie,1,2024-10-30
Juventus vs Parma,O/U,Under 2.5,2.14,0.5477602157676356,0.4672897196261682,0.08047049614146734,L,-10.0,Serie A,1,2024-10-30
Preußen Münster vs Fortuna Dusseldorf,O/U,Under 2.5,2.25,0.5030604882372058,0.4444444444444444,0.05861604379276142,W,12.5,2. Bundesliga,2,2024-11-01
Cartagena vs La Coruna,1X2,Home,3.47,0.40737730799310845,0.2881844380403458,0.11919286995276263,L,-10.0,Segunda Division,2,2024-11-02
Sp Gijon vs Cadiz,O/U,Over 2.5,2.32,0.5052701413089999,0.4310344827586207,0.07423565855037922,L,-10.0,Segunda Division,2,2024-11-02
Sp Gijon vs Cadiz,1X2,Home,2.34,0.5209671643962344,0.4273504273504274,0.09361673704580697,W,13.399999999999999,Segunda Division,2,2024-11-02
Athens Kallithea vs Panetolikos,1X2,Away,2.98,0.4586504274824381,0.33557046979865773,0.12307995768378038,L,-10.0,Super League,1,2024-11-02
Dortmund vs RB Leipzig,1X2,Away,3.03,0.4444218913729219,0.33003300330033003,0.11438888807259184,L,-10.0,Bundesliga,1,2024-11-02
Osasuna vs Valladolid,O/U,Over 2.5,2.15,0.5225719578616023,0.46511627906976744,0.05745567879183483,L,-10.0,La Liga,1,2024-11-02
Hannover vs Karlsruhe,O/U,Under 2.5,2.3,0.5198211577081786,0.4347826086956522,0.08503854901252639,L,-10.0,2. Bundesliga,2,2024-11-02
Hertha vs FC Koln,1X2,Home,2.85,0.5112659082792887,0.3508771929824561,0.16038871529683263,L,-10.0,2. Bundesliga,2,2024-11-02
Oxford vs Swansea,1X2,Home,2.77,0.46421333363376793,0.36101083032490977,0.10320250330885816,L,-10.0,Championship,2,2024-11-02
Cardiff vs Norwich,O/U,Under 2.5,2.06,0.5401642499136173,0.4854368932038835,0.05472735670973383,L,-10.0,Championship,2,2024-11-02
Hull vs Portsmouth,O/U,Under 2.5,2.22,0.5181878320276859,0.4504504504504504,0.06773738157723552,W,12.200000000000003,Championship,2,2024-11-02
Middlesbrough vs Coventry,O/U,Under 2.5,2.2,0.5435605161351402,0.45454545454545453,0.0890150615896857,L,-10.0,Championship,2,2024-11-02
Brest vs Nice,O/U,Over 2.5,2.18,0.535067059806071,0.4587155963302752,0.07635146347579586,L,-10.0,Ligue 1,1,2024-11-02
Sivasspor vs Rizespor,1X2,Home,2.5,0.5156127619738462,0.4,0.11561276197384618,W,15.0,Super Lig,1,2024-11-02
Kayserispor vs Ad. Demirspor,O/U,Under 2.5,2.55,0.4813171282288702,0.3921568627450981,0.0891602654837721,W,15.499999999999998,Super Lig,1,2024-11-02
Udinese vs Juventus,O/U,Over 2.5,2.35,0.485837272191902,0.425531914893617,0.060305357298284956,L,-10.0,Serie A,1,2024-11-02
Ajax vs PSV Eindhoven,1X2,Away,2.29,0.5126092168391819,0.4366812227074236,0.07592799413175833,L,-10.0,Eredivisie,1,2024-11-02
Mechelen vs St. Gilloise,O/U,Over 2.5,1.82,0.6170234189523534,0.5494505494505494,0.06757286950180397,L,-10.0,Jupiler Pro League,1,2024-11-02
Konyaspor vs Buyuksehyr,O/U,Over 2.5,2.2,0.5360115863633917,0.45454545454545453,0.08146613181793722,W,12.000000000000002,Super Lig,1,2024-11-03
Konyaspor vs Buyuksehyr,1X2,Away,2.87,0.4843932528943309,0.3484320557491289,0.135961197145202,L,-10.0,Super Lig,1,2024-11-03
Go Ahead Eagles vs Zwolle,O/U,Under 2.5,2.21,0.5047841987553272,0.45248868778280543,0.052295510972521775,L,-10.0,Eredivisie,1,2024-11-03
Anderlecht vs Kortrijk,O/U,Under 2.5,2.21,0.5467844101252071,0.45248868778280543,0.09429572234240163,L,-10.0,Jupiler Pro League,1,2024-11-03
Cesena vs Sudtirol,O/U,Over 2.5,2.33,0.5210559800582975,0.4291845493562232,0.09187143070207426,L,-10.0,Serie B,2,2024-11-03
Nantes vs Marseille,O/U,Over 2.5,1.93,0.5861171417314164,0.5181347150259068,0.06798242670550958,W,9.299999999999999,Ligue 1,1,2024-11-03
Auxerre vs Rennes,1X2,Home,3.45,0.5237864627413673,0.2898550724637681,0.23393139027759918,W,24.5,Ligue 1,1,2024-11-03
Toulouse vs Reims,1X2,Away,3.55,0.4125642240840132,0.28169014084507044,0.13087408323894278,L,-10.0,Ligue 1,1,2024-11-03
Empoli vs Como,1X2,Home,2.74,0.46195380073817305,0.36496350364963503,0.09699029708853801,W,17.400000000000002,Serie A,1,2024-11-04
Nacional vs Santa Clara,O/U,Over 2.5,2.37,0.49947122750712447,0.42194092827004215,0.07753029923708232,L,-10.0,Liga Portugal,1,2024-11-04
Samsunspor vs Antalyaspor,1X2,Home,1.79,0.6266157067110361,0.5586592178770949,0.06795648883394112,W,7.9,Super Lig,1,2024-11-04
Bristol City vs Sheffield United,O/U,Under 2.5,1.75,0.6428902082613259,0.5714285714285714,0.07146163683275453,L,-10.0,Championship,2,2024-11-05
Oxford vs Hull,1X2,Home,2.95,0.43516388276150986,0.3389830508474576,0.09618083191405224,W,19.5,Championship,2,2024-11-05
QPR vs Middlesbrough,O/U,Under 2.5,1.93,0.5725398280319861,0.5181347150259068,0.05440511300607931,L,-10.0,Championship,2,2024-11-05
Blackburn vs Stoke,O/U,Under 2.5,1.93,0.586380088775867,0.5181347150259068,0.0682453737499602,W,9.299999999999999,Championship,2,2024-11-06
Kasimpasa vs Kayserispor,O/U,Under 2.5,2.22,0.5547650398496558,0.4504504504504504,0.10431458939920535,L,-10.0,Super Lig,1,2024-11-08
Ajaccio vs Clermont,1X2,Home,2.75,0.45058156999591203,0.36363636363636365,0.08694520635954839,W,17.5,Ligue 2,2,2024-11-08
Braunschweig vs Hamburg,O/U,Under 2.5,2.31,0.503362520304909,0.4329004329004329,0.07046208740447613,L,-10.0,2. Bundesliga,2,2024-11-08
Pisa vs Sampdoria,O/U,Over 2.5,2.27,0.510376967997731,0.44052863436123346,0.06984833363649756,W,12.7,Serie B,2,2024-11-09
Mantova vs Cremonese,O/U,Under 2.5,1.98,0.5568204475851307,0.5050505050505051,0.051769942534625635,W,9.8,Serie B,2,2024-11-09
Leeds vs QPR,O/U,Under 2.5,2.18,0.5521282588310372,0.4587155963302752,0.09341266250076202,W,11.8,Championship,2,2024-11-09
Middlesbrough vs Luton,O/U,Under 2.5,2.12,0.5223793801340281,0.4716981132075471,0.05068126692648095,L,-10.0,Championship,2,2024-11-09
RB Leipzig vs M'gladbach,1X2,Home,1.59,0.6840849829402338,0.6289308176100629,0.05515416533017092,L,-10.0,Bundesliga,1,2024-11-09
Mirandes vs Cadiz,1X2,Home,3.01,0.4848475822147227,0.33222591362126247,0.1526216685934602,L,-10.0,Segunda Division,2,2024-11-09
Huesca vs Zaragoza,O/U,Over 2.5,2.57,0.4967434634048189,0.38910505836575876,0.10763840503906014,L,-10.0,Segunda Division,2,2024-11-09
Rizespor vs Trabzonspor,O/U,Under 2.5,2.03,0.5645314579706642,0.4926108374384237,0.07192062053224046,L,-10.0,Super Lig,1,2024-11-09
Doncaster vs Notts County,O/U,Under 2.5,2.2,0.5509736692553693,0.45454545454545453,0.09642821470991475,W,12.000000000000002,League Two,4,2024-11-09
Venezia vs Parma,O/U,Under 2.5,2.2,0.5267113031740608,0.45454545454545453,0.07216584862860626,L,-10.0,Serie A,1,2024-11-09
Panserraikos vs Atromitos,1X2,Home,3.22,0.40411030973933887,0.3105590062111801,0.09355130352815877,L,-10.0,Super League,1,2024-11-09
AEK vs Asteras Tripolis,O/U,Under 2.5,2.0,0.551871272888472,0.5,0.05187127288847204,L,-10.0,Super League,1,2024-11-09
Aberdeen vs Dundee,1X2,Home,1.64,0.752730123599012,0.6097560975609756,0.14297402603803644,W,6.399999999999999,Premiership,1,2024-11-09
Birmingham vs Northampton,O/U,Under 2.5,2.36,0.51495469502092,0.42372881355932207,0.09122588146159788,W,13.599999999999998,League One,3,2024-11-09
Leganes vs Sevilla,1X2,Home,2.92,0.43286200121489227,0.3424657534246575,0.09039624779023475,W,19.2,La Liga,1,2024-11-09
Charleroi vs Westerlo,O/U,Under 2.5,2.06,0.545113762023566,0.4854368932038835,0.05967686881968248,W,10.600000000000001,Jupiler Pro League,1,2024-11-09
Mainz vs Dortmund,1X2,Home,3.46,0.4111271066317406,0.28901734104046245,0.12210976559127817,W,24.6,Bundesliga,1,2024-11-09
Dender vs Oud-Heverlee Leuven,1X2,Home,2.99,0.43117381563966567,0.33444816053511706,0.09672565510454861,L,-10.0,Jupiler Pro League,1,2024-11-09
Kortrijk vs Antwerp,O/U,Under 2.5,2.08,0.5412145757542206,0.4807692307692307,0.06044534498498988,L,-10.0,Jupiler Pro League,1,2024-11-09
Magdeburg vs Ulm,O/U,Under 2.5,2.07,0.5442008443577393,0.48309178743961356,0.06110905691812574,W,10.7,2. Bundesliga,2,2024-11-09
Boavista vs Rio Ave,1X2,Home,2.73,0.46167733581393156,0.3663003663003663,0.09537696951356528,L,-10.0,Liga Portugal,1,2024-11-09
Nott'm Forest vs Newcastle,1X2,Home,2.69,0.4791629898353085,0.3717472118959108,0.10741577793939766,L,-10.0,Premier League,1,2024-11-10
Chelsea vs Arsenal,1X2,Home,2.75,0.4957216210216912,0.36363636363636365,0.13208525738532756,L,-10.0,Premier League,1,2024-11-10
Monza vs Lazio,O/U,Over 2.5,2.14,0.5477597111256447,0.4672897196261682,0.08046999149947648,L,-10.0,Serie A,1,2024-11-10
Heidenheim vs Wolfsburg,1X2,Home,2.83,0.46915122208760285,0.35335689045936397,0.11579433162823888,L,-10.0,Bundesliga,1,2024-11-10
Elversberg vs Hannover,O/U,Under 2.5,2.19,0.5319726114991085,0.4566210045662101,0.07535160693289839,L,-10.0,2. Bundesliga,2,2024-11-10
Cercle Brugge vs Anderlecht,O/U,Under 2.5,2.24,0.51450555584244,0.4464285714285714,0.06807698441386856,L,-10.0,Jupiler Pro League,1,2024-11-10
Fiorentina vs Verona,O/U,Over 2.5,1.78,0.6178780514774408,0.5617977528089888,0.05608029866845199,W,7.800000000000001,Serie A,1,2024-11-10
Exeter vs Lincoln,1X2,Home,2.61,0.467172899739492,0.3831417624521073,0.0840311372873847,L,-10.0,League One,3,2024-11-16
Santander vs Burgos,O/U,Under 2.5,2.1,0.5455007713677099,0.47619047619047616,0.06931029517723375,W,11.0,Segunda Division,2,2024-11-16
Antwerp vs Dender,1X2,Home,1.47,0.7523910146226569,0.6802721088435374,0.0721189057791195,L,-10.0,Jupiler Pro League,1,2024-11-22
Cosenza vs Modena,1X2,Home,2.85,0.4490404970152115,0.3508771929824561,0.09816330403275536,L,-10.0,Serie B,2,2024-11-22
Plymouth vs Watford,1X2,Home,3.09,0.4422524625941736,0.3236245954692557,0.11862786712491791,L,-10.0,Championship,2,2024-11-22
Shrewsbury vs Birmingham,O/U,Under 2.5,2.11,0.5460548315773046,0.47393364928909953,0.07212118228820508,L,-10.0,League One,3,2024-11-23
St Etienne vs Montpellier,1X2,Home,2.37,0.5114045568326566,0.42194092827004215,0.08946362856261447,W,13.700000000000001,Ligue 1,1,2024-11-23
Eyupspor vs Rizespor,1X2,Home,1.99,0.6346349037248995,0.5025125628140703,0.1321223409108292,L,-10.0,Super Lig,1,2024-11-23
St Mirren vs Aberdeen,1X2,Away,2.29,0.5336925125372414,0.4366812227074236,0.09701128982981777,L,-10.0,Premiership,1,2024-11-23
Ross County vs Motherwell,O/U,Over 2.5,2.11,0.541584823834995,0.47393364928909953,0.06765117454589542,W,11.099999999999998,Premiership,1,2024-11-23
Greuther Furth vs Karlsruhe,O/U,Under 2.5,2.39,0.4891194311939413,0.41841004184100417,0.07070938935293714,L,-10.0,2. Bundesliga,2,2024-11-23
Ath Madrid vs Alaves,O/U,Over 2.5,2.0,0.5558992573314884,0.5,0.05589925733148837,W,10.0,La Liga,1,2024-11-23
Notts County vs Newport County,O/U,Under 2.5,2.43,0.5429333752504656,0.4115226337448559,0.13141074150560966,W,14.3,League Two,4,2024-11-23
Ein Frankfurt vs Werder Bremen,1X2,Home,1.71,0.6423124842774142,0.5847953216374269,0.057517162639987296,W,7.1,Bundesliga,1,2024-11-23
Hoffenheim vs RB Leipzig,1X2,Away,2.1,0.5592294897582433,0.47619047619047616,0.0830390135677671,L,-10.0,Bundesliga,1,2024-11-23
Milan vs Juventus,O/U,Over 2.5,2.17,0.5768491475433806,0.4608294930875576,0.11601965445582296,L,-10.0,Serie A,1,2024-11-23
Cordoba vs Zaragoza,O/U,Over 2.5,2.17,0.516997947845631,0.4608294930875576,0.056168454758073416,W,11.7,Segunda Division,2,2024-11-23
Bristol City vs Burnley,1X2,Home,2.75,0.4529967883214847,0.36363636363636365,0.08936042468512106,L,-10.0,Championship,2,2024-11-23
Bournemouth vs Brighton,O/U,Under 2.5,2.41,0.49731595244467375,0.41493775933609955,0.0823781931085742,L,-10.0,Premier League,1,2024-11-23
Nice vs Strasbourg,O/U,Over 2.5,1.79,0.6193228505949009,0.5586592178770949,0.06066363271780595,W,7.9,Ligue 1,1,2024-11-24
Nice vs Strasbourg,1X2,Home,1.81,0.6032591525133651,0.5524861878453039,0.05077296466806125,W,8.100000000000001,Ligue 1,1,2024-11-24
Westerlo vs Kortrijk,O/U,Under 2.5,2.27,0.5004573812644708,0.44052863436123346,0.05992874690323735,L,-10.0,Jupiler Pro League,1,2024-11-24
Como vs Fiorentina,O/U,Over 2.5,2.14,0.5732724450733384,0.4672897196261682,0.10598272544717019,L,-10.0,Serie A,1,2024-11-24
Como vs Fiorentina,1X2,Away,2.35,0.5962803698987722,0.425531914893617,0.17074845500515518,W,13.5,Serie A,1,2024-11-24
Lille vs Rennes,1X2,Home,1.93,0.5955180540242359,0.5181347150259068,0.07738333899832905,W,9.299999999999999,Ligue 1,1,2024-11-24
Lazio vs Bologna,O/U,Over 2.5,2.12,0.5632736195732544,0.4716981132075471,0.09157550636570727,W,11.200000000000001,Serie A,1,2024-11-24
