date,tour,series,surface,odds,model_prob,edge,won,pnl
2023-01-02,WTA,WTA250,Hard,2.83,0.4594302952289582,0.1060734047695942,0,-10.0
2023-01-02,WTA,WTA250,Hard,2.61,0.48826040625572203,0.10511864380361474,1,16.099999999999998
2023-01-04,WTA,WTA250,Hard,1.98,0.5832920134067535,0.07824150835624843,0,-10.0
2023-01-04,WTA,WTA250,Hard,2.63,0.5546409487724304,0.1744128118903011,0,-10.0
2023-01-04,WTA,WTA250,Hard,2.51,0.618635606765747,0.22022923226375496,1,15.099999999999998
2023-01-04,WTA,WTA250,Hard,1.43,0.7796883061528206,0.08038760685212121,1,4.299999999999999
2023-01-05,WTA,WTA250,Hard,2.73,0.4688802421092987,0.10257987580893241,1,17.3
2023-01-05,WTA,WTA250,Hard,3.26,0.39903002977371216,0.09228156351604344,0,-10.0
2023-01-05,WTA,WTA250,Hard,2.81,0.4110579192638397,0.05518603314284326,1,18.1
2023-01-06,WTA,WTA250,Hard,2.11,0.6358058094978333,0.16187216020873374,1,11.099999999999998
2023-01-06,WTA,WTA250,Hard,2.89,0.4145736753940582,0.06855291414838349,1,18.900000000000002
2023-01-09,WTA,WTA250,Hard,3.0,0.47072415947914126,0.13739082614580794,0,-10.0
2023-01-10,WTA,WTA250,Hard,2.02,0.5549486398696899,0.05989913491919485,1,10.2
2023-01-10,WTA,WTA250,Hard,2.4,0.5388912320137024,0.12222456534703569,0,-10.0
2023-01-10,WTA,WTA250,Hard,1.65,0.6639493584632874,0.05788875240268132,0,-10.0
2023-01-10,WTA,WTA250,Hard,1.95,0.6348930478096009,0.12207253498908799,1,9.5
2023-01-10,WTA,WTA250,Hard,2.11,0.5512001037597656,0.07726645447066605,0,-10.0
2023-01-10,WTA,WTA250,Hard,2.47,0.566106116771698,0.16124781717655629,0,-10.0
2023-01-10,WTA,WTA250,Hard,2.7,0.45058900117874146,0.0802186308083711,0,-10.0
2023-01-10,WTA,WTA250,Hard,2.85,0.4405185341835022,0.08964134120104605,1,18.5
2023-01-11,WTA,WTA250,Hard,1.46,0.8281057015061378,0.1431741946568228,1,4.6
