date,tour,series,surface,round,pick,odds,model_prob,implied_prob,edge,won,pnl
2023-01-01,ATP,ATP250,Hard,1st Round,pA,1.89,0.7029500530801243,0.5291005291005292,0.17384952397959508,1,8.899999999999999
2023-01-02,ATP,ATP250,Hard,1st Round,pA,2.08,0.5864765661239417,0.4807692307692307,0.105707335354711,1,10.8
2023-01-02,ATP,ATP250,Hard,1st Round,pA,2.2,0.7290214490984889,0.45454545454545453,0.27447599455303434,1,12.000000000000002
2023-01-02,ATP,ATP250,Hard,1st Round,pA,1.65,0.7277492254693386,0.6060606060606061,0.12168861940873255,1,6.499999999999999
2023-01-02,ATP,ATP250,Hard,1st Round,pA,1.9,0.6412539250558889,0.5263157894736842,0.11493813558220467,1,9.0
2023-01-03,ATP,ATP250,Hard,1st Round,pB,1.58,0.9147249870861764,0.6329113924050632,0.2818135946811132,1,5.800000000000001
2023-01-04,ATP,ATP250,Hard,2nd Round,pA,2.25,0.542283066133948,0.4444444444444444,0.09783862168950364,1,12.5
2023-01-04,ATP,ATP250,Hard,2nd Round,pB,1.64,0.7063921451302893,0.6097560975609756,0.09663604756931365,1,6.399999999999999
2023-01-04,ATP,ATP250,Hard,2nd Round,pA,2.09,0.542247157808669,0.47846889952153115,0.06377825828713779,0,-10.0
2023-01-06,ATP,ATP250,Hard,Quarterfinals,pA,1.68,0.7220448729760461,0.5952380952380952,0.1268067777379509,1,6.799999999999999
2023-01-07,ATP,ATP250,Hard,Semifinals,pA,2.46,0.48836690986365,0.4065040650406504,0.0818628448229996,0,-10.0
2023-01-02,ATP,ATP250,Hard,1st Round,pB,1.9,0.7142204279585721,0.5263157894736842,0.18790463848488792,0,-10.0
2023-01-03,ATP,ATP250,Hard,1st Round,pB,1.34,0.8505899408085422,0.7462686567164178,0.10432128409212438,1,3.400000000000001
2023-01-04,ATP,ATP250,Hard,2nd Round,pA,2.38,0.5642073335180738,0.42016806722689076,0.14403926629118308,1,13.799999999999999
2023-01-04,ATP,ATP250,Hard,2nd Round,pB,1.91,0.5773418578698184,0.5235602094240838,0.05378164844573463,1,9.1
2023-01-04,ATP,ATP250,Hard,2nd Round,pA,2.27,0.6667145016711309,0.44052863436123346,0.22618586730989743,1,12.7
2023-01-04,ATP,ATP250,Hard,2nd Round,pA,1.79,0.7833891813154332,0.5586592178770949,0.2247299634383383,1,7.9
2023-01-05,ATP,ATP250,Hard,Quarterfinals,pB,2.63,0.4887809860897775,0.3802281368821293,0.10855284920764818,0,-10.0
2023-01-05,ATP,ATP250,Hard,Quarterfinals,pA,2.48,0.5185854942246992,0.40322580645161293,0.1153596877730863,0,-10.0
2023-01-06,ATP,ATP250,Hard,Semifinals,pB,2.46,0.47599602140883523,0.4065040650406504,0.06949195636818484,1,14.6
2023-01-09,ATP,ATP250,Hard,1st Round,pB,1.51,0.7611394989111607,0.6622516556291391,0.0988878432820216,0,-10.0
2023-01-09,ATP,ATP250,Hard,1st Round,pB,2.79,0.5555351595801772,0.35842293906810035,0.19711222051207683,1,17.9
2023-01-10,ATP,ATP250,Hard,1st Round,pB,2.71,0.4311288565462682,0.36900369003690037,0.062125166509367835,0,-10.0
2023-01-10,ATP,ATP250,Hard,1st Round,pB,2.41,0.6471579671301622,0.41493775933609955,0.2322202077940626,0,-10.0
2023-01-10,ATP,ATP250,Hard,1st Round,pB,1.69,0.6805275746810358,0.591715976331361,0.08881159834967478,0,-10.0
2023-01-10,ATP,ATP250,Hard,1st Round,pB,1.92,0.5747635385296389,0.5208333333333334,0.053930205196305536,0,-10.0
2023-01-11,ATP,ATP250,Hard,2nd Round,pB,1.81,0.7035091743124136,0.5524861878453039,0.15102298646710965,1,8.100000000000001
