date,tour,series,surface,round,pick,odds,model_prob,implied_prob,edge,won,pnl
2024-01-01,ATP,ATP250,Hard,1st Round,pB,2.24,0.711315490409683,0.4464285714285714,0.2648869189811116,1,12.400000000000002
2024-01-01,ATP,ATP250,Hard,1st Round,pB,1.28,0.8952151670983192,0.78125,0.11396516709831916,1,2.8000000000000003
2024-01-01,ATP,ATP250,Hard,1st Round,pA,1.33,0.8829058691424873,0.7518796992481203,0.131026169894367,1,3.3000000000000007
2024-01-02,ATP,ATP250,Hard,1st Round,pB,2.24,0.7629873339511895,0.4464285714285714,0.31655876252261805,1,12.400000000000002
2024-01-02,ATP,ATP250,Hard,1st Round,pA,1.59,0.7374997936045398,0.6289308176100629,0.1085689759944769,1,5.9
2024-01-02,ATP,ATP250,Hard,1st Round,pB,1.37,0.7835435663440182,0.7299270072992701,0.05361655904474816,1,3.700000000000001
2024-01-02,ATP,ATP250,Hard,1st Round,pA,1.54,0.8116857187028442,0.6493506493506493,0.16233506935219488,1,5.4
2024-01-02,ATP,ATP250,Hard,1st Round,pB,2.58,0.720209555432577,0.38759689922480617,0.33261265620777086,1,15.8
2024-01-02,ATP,ATP250,Hard,1st Round,pA,1.82,0.8282404592720422,0.5494505494505494,0.27878990982149277,1,8.200000000000001
2024-01-02,ATP,ATP250,Hard,1st Round,pB,2.57,0.7774149929054265,0.38910505836575876,0.3883099345396677,1,15.7
2024-01-03,ATP,ATP250,Hard,2nd Round,pA,1.89,0.623687277095579,0.5291005291005292,0.09458674799504985,1,8.899999999999999
2024-01-03,ATP,ATP250,Hard,2nd Round,pA,1.29,0.924212343213813,0.7751937984496123,0.14901854476420062,1,2.9000000000000004
2024-01-04,ATP,ATP250,Hard,2nd Round,pB,1.53,0.7211074290238677,0.6535947712418301,0.06751265778203763,0,-10.0
2024-01-05,ATP,ATP250,Hard,Quarterfinals,pA,2.96,0.5073994620782178,0.33783783783783783,0.16956162424038002,0,-10.0
2024-01-06,ATP,ATP250,Hard,Semifinals,pA,1.56,0.8459587490588417,0.641025641025641,0.20493310803320075,1,5.6000000000000005
2024-01-01,ATP,ATP250,Hard,1st Round,pA,2.13,0.7288230437412673,0.4694835680751174,0.2593394756661499,1,11.299999999999999
2024-01-01,ATP,ATP250,Hard,1st Round,pB,1.97,0.7774149929054265,0.5076142131979695,0.269800779707457,1,9.7
2024-01-01,ATP,ATP250,Hard,1st Round,pA,1.55,0.8762604543789136,0.6451612903225806,0.23109916405633302,1,5.5
2024-01-01,ATP,ATP250,Hard,1st Round,pA,3.48,0.39702264319924124,0.28735632183908044,0.1096663213601608,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pB,1.37,0.8063923441159644,0.7299270072992701,0.07646533681669432,1,3.700000000000001
2024-01-02,ATP,ATP250,Hard,1st Round,pB,2.66,0.7564914559988452,0.37593984962406013,0.380551606374785,1,16.6
2024-01-02,ATP,ATP250,Hard,1st Round,pB,1.56,0.9202923229267647,0.641025641025641,0.2792666819011237,1,5.6000000000000005
2024-01-02,ATP,ATP250,Hard,1st Round,pA,2.24,0.4976553370531476,0.4464285714285714,0.051226765624576176,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pA,2.51,0.5516014719841555,0.39840637450199207,0.15319509748216348,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pA,1.54,0.7858059165383678,0.6493506493506493,0.1364552671877185,1,5.4
2024-01-03,ATP,ATP250,Hard,2nd Round,pB,1.79,0.8379267937228473,0.5586592178770949,0.27926757584575235,1,7.9
2024-01-03,ATP,ATP250,Hard,2nd Round,pB,2.25,0.7131293535062064,0.4444444444444444,0.268684909061762,1,12.5
2024-01-03,ATP,ATP250,Hard,2nd Round,pB,1.67,0.7808955737748053,0.5988023952095809,0.18209317856522445,0,-10.0
2024-01-04,ATP,ATP250,Hard,2nd Round,pA,2.09,0.6609852718940656,0.47846889952153115,0.18251637237253449,1,10.899999999999999
2024-01-04,ATP,ATP250,Hard,2nd Round,pB,2.85,0.6029773568007588,0.3508771929824561,0.2521001638183027,0,-10.0
2024-01-05,ATP,ATP250,Hard,Quarterfinals,pA,1.6,0.8437800998213689,0.625,0.21878009982136892,1,6.000000000000001
2024-01-05,ATP,ATP250,Hard,Quarterfinals,pA,2.83,0.5232373514365455,0.35335689045936397,0.1698804609771815,1,18.3
2024-01-05,ATP,ATP250,Hard,Quarterfinals,pA,1.29,0.924212343213813,0.7751937984496123,0.14901854476420062,1,2.9000000000000004
2024-01-06,ATP,ATP250,Hard,Semifinals,pA,1.62,0.7523280073580911,0.6172839506172839,0.13504405674080722,1,6.200000000000001
2024-01-07,ATP,ATP250,Hard,The Final,pB,1.29,0.8620833121282261,0.7751937984496123,0.08688951367861375,1,2.9000000000000004
2024-01-08,ATP,ATP250,Hard,1st Round,pB,2.43,0.47464729454850974,0.4115226337448559,0.06312466080365381,0,-10.0
2024-01-09,ATP,ATP250,Hard,1st Round,pB,1.96,0.6514197957018606,0.5102040816326531,0.14121571406920752,0,-10.0
2024-01-09,ATP,ATP250,Hard,1st Round,pB,1.31,0.8679904419113923,0.7633587786259541,0.10463166328543816,1,3.1000000000000005
2024-01-10,ATP,ATP250,Hard,2nd Round,pA,2.73,0.6626790821838717,0.3663003663003663,0.29637871588350545,0,-10.0
2024-01-10,ATP,ATP250,Hard,2nd Round,pA,1.44,0.8273408973938619,0.6944444444444444,0.13289645294941743,1,4.3999999999999995
2024-01-11,ATP,ATP250,Hard,Quarterfinals,pA,2.92,0.41051309518534385,0.3424657534246575,0.06804734176068633,0,-10.0
2024-01-11,ATP,ATP250,Hard,Quarterfinals,pA,2.04,0.6817067283499834,0.49019607843137253,0.19151064991861083,1,10.4
2024-01-11,ATP,ATP250,Hard,Quarterfinals,pA,1.89,0.6129562432456848,0.5291005291005292,0.08385571414515558,0,-10.0
2024-01-11,ATP,ATP250,Hard,Quarterfinals,pB,2.16,0.6703426315530457,0.4629629629629629,0.20737966859008283,1,11.600000000000001
2024-01-12,ATP,ATP250,Hard,Semifinals,pB,2.39,0.6427793396651317,0.41841004184100417,0.2243692978241275,1,13.900000000000002
2024-01-12,ATP,ATP250,Hard,Semifinals,pB,2.77,0.44002896005187275,0.36101083032490977,0.07901812972696298,0,-10.0
2024-01-13,ATP,ATP250,Hard,The Final,pA,2.32,0.7131985870757338,0.4310344827586207,0.2821641043171131,1,13.2
2024-01-07,ATP,ATP250,Hard,1st Round,pA,2.49,0.8248484565379343,0.4016064257028112,0.4232420308351231,1,14.900000000000002
2024-01-07,ATP,ATP250,Hard,1st Round,pB,1.72,0.7774756890530792,0.5813953488372093,0.19608034021586984,1,7.199999999999999
2024-01-08,ATP,ATP250,Hard,1st Round,pA,2.47,0.5663234754285913,0.4048582995951417,0.1614651758334496,1,14.700000000000003
2024-01-08,ATP,ATP250,Hard,1st Round,pB,2.83,0.5480824301053276,0.35335689045936397,0.19472553964596367,0,-10.0
2024-01-08,ATP,ATP250,Hard,1st Round,pB,1.97,0.7244407623572011,0.5076142131979695,0.2168265491592316,1,9.7
2024-01-08,ATP,ATP250,Hard,1st Round,pA,2.53,0.7587256580256773,0.3952569169960475,0.3634687410296298,1,15.299999999999997
2024-01-09,ATP,ATP250,Hard,1st Round,pA,1.8,0.9462117186420016,0.5555555555555556,0.390656163086446,1,8.0
2024-01-09,ATP,ATP250,Hard,1st Round,pA,1.34,0.8064275680126993,0.7462686567164178,0.06015891129628148,1,3.400000000000001
2024-01-09,ATP,ATP250,Hard,2nd Round,pA,1.64,0.6859205659671392,0.6097560975609756,0.07616446840616364,0,-10.0
2024-01-09,ATP,ATP250,Hard,2nd Round,pB,2.96,0.42673259552454723,0.33783783783783783,0.0888947576867094,1,19.6
2024-01-10,ATP,ATP250,Hard,2nd Round,pA,2.15,0.6756446181912684,0.46511627906976744,0.21052833912150098,1,11.5
2024-01-10,ATP,ATP250,Hard,2nd Round,pA,1.46,0.8514373463797806,0.684931506849315,0.1665058395304656,1,4.6
2024-01-10,ATP,ATP250,Hard,2nd Round,pA,3.33,0.43979195617384426,0.3003003003003003,0.13949165587354395,1,23.3
2024-01-10,ATP,ATP250,Hard,2nd Round,pA,1.26,0.8684288239159406,0.7936507936507936,0.07477803026514696,1,2.6
2024-01-10,ATP,ATP250,Hard,2nd Round,pB,2.71,0.4670654379360114,0.36900369003690037,0.09806174789911104,1,17.1
2024-01-10,ATP,ATP250,Hard,Quarterfinals,pA,1.86,0.7301049195737418,0.5376344086021505,0.1924705109715913,1,8.600000000000001
2024-01-13,ATP,ATP250,Hard,The Final,pA,1.77,0.778874193416048,0.5649717514124294,0.21390244200361863,0,-10.0
