match,market,sel,odds,mp,ip,edge,W,pnl,league,tier,date
Mainz vs M'gladbach,O/U,Under 2.5,2.43,0.4827437605115894,0.4115226337448559,0.07122112676673348,True,14.3,Bundesliga,1,2024-10-25
Ross County vs Kilmarnock,1X2,Home,3.17,0.4284929167058271,0.31545741324921134,0.11303550345661578,True,21.7,Premiership,1,2024-10-26
Panserraikos vs AEK,O/U,Under 2.5,2.2,0.5079674709383758,0.45454545454545453,0.05342201639292127,True,12.000000000000002,Super League,1,2024-10-26
Charleroi vs Oud-Heverlee Leuven,1X2,Home,2.28,0.5334505985987351,0.4385964912280702,0.09485410737066491,False,-10.0,Jupiler Pro League,1,2024-10-26
RB Leipzig vs Freiburg,O/U,Under 2.5,2.24,0.5369514438040073,0.4464285714285714,0.09052287237543588,False,-10.0,Bundesliga,1,2024-10-26
Sp Braga vs Farense,O/U,Under 2.5,2.35,0.48746201466187933,0.425531914893617,0.0619300997682623,True,13.5,Liga Portugal,1,2024-10-27
Inter vs Juventus,O/U,Over 2.5,2.2,0.505276160128066,0.45454545454545453,0.050730705582611446,True,12.000000000000002,Serie A,1,2024-10-27
Fiorentina vs Roma,1X2,Home,2.58,0.5044401073113288,0.38759689922480617,0.11684320808652265,True,15.8,Serie A,1,2024-10-27
Union Berlin vs Ein Frankfurt,1X2,Home,2.58,0.4816551189898352,0.38759689922480617,0.09405821976502904,False,-10.0,Bundesliga,1,2024-10-27
Gent vs Genk,1X2,Away,2.14,0.593213217959399,0.4672897196261682,0.12592349833323074,True,11.400000000000002,Jupiler Pro League,1,2024-10-27
Betis vs Ath Madrid,1X2,Home,3.19,0.4429369486198812,0.31347962382445144,0.12945732479542976,True,21.9,La Liga,1,2024-10-27
Nice vs Monaco,1X2,Away,2.23,0.5423182053029432,0.4484304932735426,0.09388771202940055,False,-10.0,Ligue 1,1,2024-10-27
Mallorca vs Ath Bilbao,1X2,Home,3.0,0.44832547102934583,0.3333333333333333,0.11499213769601252,False,-10.0,La Liga,1,2024-10-28
Galatasaray vs Besiktas,1X2,Home,1.86,0.6526892188713118,0.5376344086021505,0.11505481026916131,True,8.600000000000001,Super Lig,1,2024-10-28
Lecce vs Verona,O/U,Over 2.5,2.24,0.517227409266386,0.4464285714285714,0.0707988378378146,False,-10.0,Serie A,1,2024-10-29
Hearts vs Kilmarnock,O/U,Under 2.5,2.01,0.5519928847899741,0.49751243781094534,0.05448044697902876,False,-10.0,Premiership,1,2024-10-30
Nott'm Forest vs West Ham,1X2,Home,2.15,0.5922049601883987,0.46511627906976744,0.1270886811186313,True,11.5,Premier League,1,2024-11-02
Hoffenheim vs St Pauli,O/U,Under 2.5,2.34,0.48369302991579866,0.4273504273504274,0.05634260256537127,True,13.399999999999999,Bundesliga,1,2024-11-02
Sivasspor vs Rizespor,1X2,Home,2.5,0.48972434220651084,0.4,0.08972434220651082,True,15.0,Super Lig,1,2024-11-02
Besiktas vs Kasimpasa,O/U,Under 2.5,2.51,0.5238979271333088,0.39840637450199207,0.12549155263131678,False,-10.0,Super Lig,1,2024-11-02
Willem II vs Twente,O/U,Over 2.5,1.95,0.5785763388172089,0.5128205128205129,0.06575582599669605,False,-10.0,Eredivisie,1,2024-11-02
Genk vs Antwerp,1X2,Home,1.96,0.696841569902737,0.5102040816326531,0.18663748827008397,True,9.6,Jupiler Pro League,1,2024-11-03
Torino vs Fiorentina,O/U,Over 2.5,2.1,0.5562235757628431,0.47619047619047616,0.08003309957236693,False,-10.0,Serie A,1,2024-11-03
Go Ahead Eagles vs Zwolle,O/U,Under 2.5,2.21,0.5165352531390736,0.45248868778280543,0.06404656535626813,False,-10.0,Eredivisie,1,2024-11-03
Anderlecht vs Kortrijk,O/U,Under 2.5,2.21,0.5031405219739432,0.45248868778280543,0.05065183419113778,False,-10.0,Jupiler Pro League,1,2024-11-03
Ath Madrid vs Las Palmas,O/U,Under 2.5,2.27,0.5139859474315314,0.44052863436123346,0.0734573130702979,True,12.7,La Liga,1,2024-11-03
Lamia vs PAOK,O/U,Under 2.5,2.05,0.543351191761924,0.48780487804878053,0.0555463137131435,False,-10.0,Super League,1,2024-11-03
Auxerre vs Rennes,1X2,Home,3.45,0.3802779312410962,0.2898550724637681,0.09042285877732809,True,24.5,Ligue 1,1,2024-11-03
Tottenham vs Aston Villa,1X2,Home,1.93,0.678012862087665,0.5181347150259068,0.15987814706175818,True,9.299999999999999,Premier League,1,2024-11-03
Sevilla vs Sociedad,1X2,Home,2.94,0.4221876995200466,0.3401360544217687,0.08205164509827789,False,-10.0,La Liga,1,2024-11-03
Samsunspor vs Antalyaspor,1X2,Home,1.79,0.6263497315691102,0.5586592178770949,0.06769051369201529,True,7.9,Super Lig,1,2024-11-04
Marseille vs Auxerre,O/U,Under 2.5,2.59,0.49333919312228125,0.3861003861003861,0.10723880702189514,False,-10.0,Ligue 1,1,2024-11-08
Kasimpasa vs Kayserispor,O/U,Under 2.5,2.22,0.5450325837468624,0.4504504504504504,0.09458213329641196,False,-10.0,Super Lig,1,2024-11-08
Wolves vs Southampton,O/U,Under 2.5,2.26,0.4981887288834277,0.4424778761061947,0.05571085277723298,True,12.599999999999998,Premier League,1,2024-11-09
Rizespor vs Trabzonspor,O/U,Under 2.5,2.03,0.5632600163456813,0.4926108374384237,0.07064917890725764,False,-10.0,Super Lig,1,2024-11-09
Juventus vs Torino,O/U,Over 2.5,2.24,0.5036832728385982,0.4464285714285714,0.057254701410026754,False,-10.0,Serie A,1,2024-11-09
Venezia vs Parma,O/U,Under 2.5,2.2,0.5185201692339122,0.45454545454545453,0.06397471468845767,False,-10.0,Serie A,1,2024-11-09
Ad. Demirspor vs Eyupspor,O/U,Under 2.5,2.21,0.5232784782523371,0.45248868778280543,0.07078979046953165,True,12.1,Super Lig,1,2024-11-09
Nott'm Forest vs Newcastle,1X2,Home,2.69,0.6045098141344102,0.3717472118959108,0.23276260223849937,False,-10.0,Premier League,1,2024-11-10
Valladolid vs Ath Bilbao,O/U,Over 2.5,2.22,0.5053238526905501,0.4504504504504504,0.05487340224009973,False,-10.0,La Liga,1,2024-11-10
Chelsea vs Arsenal,1X2,Home,2.75,0.44704577265203516,0.36363636363636365,0.08340940901567151,False,-10.0,Premier League,1,2024-11-10
Monza vs Lazio,O/U,Over 2.5,2.14,0.517535930487748,0.4672897196261682,0.05024621086157982,False,-10.0,Serie A,1,2024-11-10
Heidenheim vs Wolfsburg,1X2,Home,2.83,0.5217258894978543,0.35335689045936397,0.16836899903849029,False,-10.0,Bundesliga,1,2024-11-10
St. Gilloise vs Genk,1X2,Away,2.75,0.5102869685713287,0.36363636363636365,0.14665060493496507,False,-10.0,Jupiler Pro League,1,2024-11-10
AZ Alkmaar vs Willem II,1X2,Home,1.47,0.733781249245568,0.6802721088435374,0.053509140402030586,False,-10.0,Eredivisie,1,2024-11-10
Benfica vs Porto,O/U,Over 2.5,1.96,0.5678258826818467,0.5102040816326531,0.05762180104919368,True,9.6,Liga Portugal,1,2024-11-10
Hoffenheim vs RB Leipzig,O/U,Under 2.5,2.45,0.5190864408233415,0.4081632653061224,0.11092317551721914,False,-10.0,Bundesliga,1,2024-11-23
Dortmund vs Freiburg,O/U,Under 2.5,2.4,0.49696425666310673,0.4166666666666667,0.08029758999644004,False,-10.0,Bundesliga,1,2024-11-23
Fulham vs Wolves,1X2,Home,1.65,0.6880084167347367,0.6060606060606061,0.0819478106741306,False,-10.0,Premier League,1,2024-11-23
Aston Villa vs Crystal Palace,O/U,Under 2.5,2.11,0.5257995315067635,0.47393364928909953,0.05186588221766397,False,-10.0,Premier League,1,2024-11-23
Como vs Fiorentina,O/U,Over 2.5,2.14,0.5451521325146591,0.4672897196261682,0.07786241288849088,False,-10.0,Serie A,1,2024-11-24
Samsunspor vs Alanyaspor,1X2,Home,1.74,0.6426559694834793,0.5747126436781609,0.06794332580531837,False,-10.0,Super Lig,1,2024-11-24
Lazio vs Bologna,O/U,Over 2.5,2.12,0.5235118051764389,0.4716981132075471,0.051813691968891795,True,11.200000000000001,Serie A,1,2024-11-24
Ipswich vs Man United,O/U,Under 2.5,2.44,0.50541027265055,0.4098360655737705,0.09557420707677955,True,14.399999999999999,Premier League,1,2024-11-24
Trabzonspor vs Ad. Demirspor,O/U,Under 2.5,2.37,0.5136703899574095,0.42194092827004215,0.0917294616873674,False,-10.0,Super Lig,1,2024-11-25
Reims vs Lens,1X2,Home,3.14,0.46414220605788525,0.3184713375796178,0.14567086847826743,False,-10.0,Ligue 1,1,2024-11-29
Heerenveen vs Waalwijk,O/U,Under 2.5,2.32,0.4890518789247347,0.4310344827586207,0.058017396166113955,True,13.2,Eredivisie,1,2024-11-29
Como vs Monza,1X2,Home,2.06,0.5823037815657006,0.4854368932038835,0.09686688836181712,False,-10.0,Serie A,1,2024-11-30
Charleroi vs Standard,O/U,Over 2.5,2.22,0.5269246663614734,0.4504504504504504,0.07647421591102299,False,-10.0,Jupiler Pro League,1,2024-11-30
Crystal Palace vs Newcastle,1X2,Home,3.04,0.43381532214356056,0.32894736842105265,0.1048679537225079,False,-10.0,Premier League,1,2024-11-30
Ad. Demirspor vs Konyaspor,1X2,Home,3.22,0.4000513766710936,0.3105590062111801,0.08949237045991348,False,-10.0,Super Lig,1,2024-11-30
Freiburg vs M'gladbach,O/U,Under 2.5,2.23,0.5204590551800999,0.4484304932735426,0.07202856190655732,False,-10.0,Bundesliga,1,2024-11-30
Rennes vs St Etienne,O/U,Under 2.5,2.09,0.5458197760727237,0.47846889952153115,0.06735087655119254,False,-10.0,Ligue 1,1,2024-11-30
Sp Lisbon vs Santa Clara,O/U,Over 2.5,1.62,0.7011264510105047,0.6172839506172839,0.08384250039322083,False,-10.0,Liga Portugal,1,2024-11-30
Real Madrid vs Getafe,O/U,Over 2.5,1.99,0.5537073381122308,0.5025125628140703,0.05119477529816052,False,-10.0,La Liga,1,2024-12-01
Villarreal vs Girona,O/U,Under 2.5,2.21,0.5038128859892168,0.45248868778280543,0.051324198206411376,False,-10.0,La Liga,1,2024-12-01
Toulouse vs Auxerre,O/U,Under 2.5,2.1,0.5361212021085566,0.47619047619047616,0.05993072591808046,True,11.0,Ligue 1,1,2024-12-01
Marseille vs Monaco,O/U,Under 2.5,2.39,0.4984831432130896,0.41841004184100417,0.08007310137208545,False,-10.0,Ligue 1,1,2024-12-01
St Johnstone vs Rangers,O/U,Under 2.5,2.41,0.48526408206870186,0.41493775933609955,0.07032632273260231,True,14.100000000000001,Premiership,1,2024-12-01
PAOK vs Athens Kallithea,O/U,Under 2.5,2.21,0.5049070998076184,0.45248868778280543,0.052418412024812955,False,-10.0,Super League,1,2024-12-01
Panserraikos vs Asteras Tripolis,1X2,Home,2.78,0.4478204966668099,0.3597122302158274,0.08810826645098252,True,17.799999999999997,Super League,1,2024-12-01
Westerlo vs Gent,1X2,Home,2.21,0.5345500330464863,0.45248868778280543,0.08206134526368086,False,-10.0,Jupiler Pro League,1,2024-12-01
Roma vs Atalanta,1X2,Away,2.24,0.6154681760445644,0.4464285714285714,0.169039604615993,True,12.400000000000002,Serie A,1,2024-12-02
Fulham vs Brighton,1X2,Home,2.33,0.5412460412973666,0.4291845493562232,0.11206149194114345,True,13.3,Premier League,1,2024-12-05
Sp Braga vs Estoril,O/U,Under 2.5,2.26,0.49572286332540993,0.4424778761061947,0.05324498721921522,False,-10.0,Liga Portugal,1,2024-12-06
Atalanta vs Milan,1X2,Home,2.16,0.5982507307841549,0.4629629629629629,0.135287767821192,True,11.600000000000001,Serie A,1,2024-12-06
Girona vs Real Madrid,O/U,Under 2.5,2.31,0.5157085154928631,0.4329004329004329,0.08280808259243022,False,-10.0,La Liga,1,2024-12-07
Holstein Kiel vs RB Leipzig,O/U,Under 2.5,2.58,0.5068485991832024,0.38759689922480617,0.11925169995839618,True,15.8,Bundesliga,1,2024-12-07
Monaco vs Toulouse,O/U,Under 2.5,2.17,0.5225670096714169,0.4608294930875576,0.06173751658385929,True,11.7,Ligue 1,1,2024-12-07
Angers vs Lyon,O/U,Under 2.5,2.37,0.4868277743269682,0.42194092827004215,0.06488684605692607,False,-10.0,Ligue 1,1,2024-12-07
M'gladbach vs Dortmund,1X2,Home,3.23,0.42951349619641055,0.30959752321981426,0.11991597297659629,False,-10.0,Bundesliga,1,2024-12-07
Brentford vs Newcastle,1X2,Home,2.86,0.4414523488053727,0.3496503496503497,0.09180199915502302,True,18.599999999999998,Premier League,1,2024-12-07
Benfica vs Guimaraes,O/U,Over 2.5,1.65,0.6657081499561821,0.6060606060606061,0.05964754389557603,False,-10.0,Liga Portugal,1,2024-12-07
Besiktas vs Fenerbahce,1X2,Away,1.92,0.6305456159355127,0.5208333333333334,0.10971228260217936,False,-10.0,Super Lig,1,2024-12-07
OFI Crete vs AEK,O/U,Under 2.5,2.03,0.5466556958366835,0.4926108374384237,0.05404485839825979,False,-10.0,Super League,1,2024-12-08
AZ Alkmaar vs Ajax,1X2,Home,3.06,0.427150430985923,0.32679738562091504,0.10035304536500794,True,20.6,Eredivisie,1,2024-12-08
Lens vs Montpellier,O/U,Under 2.5,2.4,0.489709714789601,0.4166666666666667,0.07304304812293433,True,14.0,Ligue 1,1,2024-12-08
Hoffenheim vs Freiburg,O/U,Under 2.5,2.18,0.5123114780434602,0.4587155963302752,0.05359588171318502,True,11.8,Bundesliga,1,2024-12-08
Ath Madrid vs Sevilla,O/U,Under 2.5,2.01,0.5591977881426349,0.49751243781094534,0.06168535033168954,False,-10.0,La Liga,1,2024-12-08
Toulouse vs St Etienne,O/U,Under 2.5,2.17,0.5283732040180094,0.4608294930875576,0.06754371093045175,False,-10.0,Ligue 1,1,2024-12-13
Mechelen vs Antwerp,1X2,Home,2.45,0.5337467987261351,0.4081632653061224,0.12558353342001266,False,-10.0,Jupiler Pro League,1,2024-12-13
Farense vs Gil Vicente,1X2,Home,2.81,0.44193724156192415,0.35587188612099646,0.0860653554409277,False,-10.0,Liga Portugal,1,2024-12-14
Lamia vs AEK,O/U,Under 2.5,2.11,0.532264350615499,0.47393364928909953,0.0583307013263995,True,11.099999999999998,Super League,1,2024-12-14
Gent vs Cercle Brugge,O/U,Under 2.5,2.27,0.5159427517757134,0.44052863436123346,0.0754141174144799,True,12.7,Jupiler Pro League,1,2024-12-15
Como vs Roma,1X2,Home,3.32,0.48686005890364675,0.30120481927710846,0.1856552396265383,True,23.2,Serie A,1,2024-12-15
Alaves vs Ath Bilbao,O/U,Over 2.5,2.47,0.4810509430876495,0.4048582995951417,0.07619264349250782,False,-10.0,La Liga,1,2024-12-15
Villarreal vs Betis,O/U,Under 2.5,2.23,0.519487554099558,0.4484304932735426,0.07105706082601543,False,-10.0,La Liga,1,2024-12-15
Ad. Demirspor vs Besiktas,O/U,Under 2.5,2.6,0.5139692040235619,0.3846153846153846,0.12935381940817736,False,-10.0,Super Lig,1,2024-12-16
Waalwijk vs Zwolle,O/U,Under 2.5,2.17,0.5498408886365919,0.4608294930875576,0.08901139554903426,True,11.7,Eredivisie,1,2024-12-20
Besiktas vs Alanyaspor,O/U,Under 2.5,2.32,0.542342698232477,0.4310344827586207,0.11130821547385633,True,13.2,Super Lig,1,2024-12-21
Werder Bremen vs Union Berlin,1X2,Home,2.1,0.5589848721005479,0.47619047619047616,0.08279439591007176,True,11.0,Bundesliga,1,2024-12-21
Holstein Kiel vs Augsburg,1X2,Home,3.05,0.4266984088045952,0.3278688524590164,0.09882955634557877,True,20.5,Bundesliga,1,2024-12-21
Hoffenheim vs M'gladbach,O/U,Under 2.5,2.39,0.4879688450707862,0.41841004184100417,0.06955880322978203,False,-10.0,Bundesliga,1,2024-12-21
West Ham vs Brighton,1X2,Home,2.8,0.4589903896163898,0.35714285714285715,0.10184753247353268,False,-10.0,Premier League,1,2024-12-21
Stuttgart vs St Pauli,O/U,Under 2.5,2.24,0.5135567613408376,0.4464285714285714,0.06712818991226621,True,12.400000000000002,Bundesliga,1,2024-12-21
Beerschot VA vs Kortrijk,1X2,Home,2.61,0.4888054879751459,0.3831417624521073,0.1056637255230386,False,-10.0,Jupiler Pro League,1,2024-12-21
Real Madrid vs Sevilla,O/U,Under 2.5,2.52,0.5107474811223944,0.3968253968253968,0.11392208429699763,False,-10.0,La Liga,1,2024-12-22
Hearts vs St Johnstone,O/U,Under 2.5,2.0,0.5500865424226109,0.5,0.0500865424226109,False,-10.0,Premiership,1,2024-12-22
Man United vs Bournemouth,O/U,Under 2.5,2.36,0.48269641995980783,0.42372881355932207,0.05896760640048576,False,-10.0,Premier League,1,2024-12-22
Panathinaikos vs Athens Kallithea,O/U,Under 2.5,2.15,0.5197653094542827,0.46511627906976744,0.05464903038451524,True,11.5,Super League,1,2024-12-22
Roma vs Parma,O/U,Under 2.5,2.32,0.5338592346843863,0.4310344827586207,0.10282475192576562,False,-10.0,Serie A,1,2024-12-22
Wolfsburg vs Dortmund,1X2,Home,3.05,0.4558725671189332,0.3278688524590164,0.12800371465991678,False,-10.0,Bundesliga,1,2024-12-22
Monza vs Juventus,O/U,Over 2.5,2.3,0.48589445102705864,0.4347826086956522,0.05111184233140642,True,12.999999999999998,Serie A,1,2024-12-22
Southampton vs West Ham,O/U,Under 2.5,2.23,0.5102903652925783,0.4484304932735426,0.0618598720190357,True,12.3,Premier League,1,2024-12-26
Mechelen vs Standard,O/U,Over 2.5,1.88,0.5864719686411242,0.5319148936170213,0.0545570750241029,False,-10.0,Jupiler Pro League,1,2024-12-26
Mechelen vs Standard,1X2,Home,1.76,0.6412922104957935,0.5681818181818182,0.07311039231397531,False,-10.0,Jupiler Pro League,1,2024-12-26
Man City vs Everton,O/U,Under 2.5,2.44,0.5288217227538321,0.4098360655737705,0.1189856571800616,True,14.399999999999999,Premier League,1,2024-12-26
Anderlecht vs Dender,1X2,Home,1.46,0.742871161296714,0.684931506849315,0.057939654447399014,False,-10.0,Jupiler Pro League,1,2024-12-27
Lazio vs Atalanta,1X2,Away,2.43,0.4847743850408398,0.4115226337448559,0.07325175129598388,False,-10.0,Serie A,1,2024-12-28
Napoli vs Venezia,O/U,Under 2.5,2.3,0.5123819275176933,0.4347826086956522,0.07759931882204107,True,12.999999999999998,Serie A,1,2024-12-29
Milan vs Roma,1X2,Home,2.22,0.5643881880910178,0.4504504504504504,0.11393773764056736,False,-10.0,Serie A,1,2024-12-29
Sp Lisbon vs Benfica,1X2,Home,2.5,0.48712459667427443,0.4,0.08712459667427441,True,15.0,Liga Portugal,1,2024-12-29
St Mirren vs Dundee,1X2,Home,1.91,0.5973126038649861,0.5235602094240838,0.07375239444090231,False,-10.0,Premiership,1,2024-12-29
Valencia vs Real Madrid,O/U,Under 2.5,2.23,0.51012164682475,0.4484304932735426,0.06169115355120741,False,-10.0,La Liga,1,2025-01-03
Rizespor vs Besiktas,O/U,Under 2.5,2.02,0.5603897853142679,0.49504950495049505,0.06534028036377282,True,10.2,Super Lig,1,2025-01-03
Southampton vs Brentford,O/U,Under 2.5,2.24,0.5037234382839255,0.4464285714285714,0.05729486685535412,False,-10.0,Premier League,1,2025-01-04
Bournemouth vs Everton,1X2,Home,1.75,0.6414881738551013,0.5714285714285714,0.07005960242652987,True,7.5,Premier League,1,2025-01-04
Kasimpasa vs Gaziantep,O/U,Under 2.5,2.26,0.5097816109324377,0.4424778761061947,0.06730373482624297,False,-10.0,Super Lig,1,2025-01-05
Roma vs Lazio,1X2,Away,2.92,0.4850874007658811,0.3424657534246575,0.14262164734122357,False,-10.0,Serie A,1,2025-01-05
Marseille vs Le Havre,O/U,Under 2.5,2.28,0.503103641643331,0.4385964912280702,0.06450715041526078,False,-10.0,Ligue 1,1,2025-01-05
Panathinaikos vs PAOK,1X2,Home,2.13,0.5616948082921176,0.4694835680751174,0.09221124021700022,True,11.299999999999999,Super League,1,2025-01-05
Auxerre vs Lille,O/U,Under 2.5,2.04,0.5491359770797655,0.49019607843137253,0.05893989864839294,True,10.4,Ligue 1,1,2025-01-10
Dortmund vs Leverkusen,1X2,Away,2.43,0.5527081327841816,0.4115226337448559,0.1411854990393257,True,14.3,Bundesliga,1,2025-01-10
Lazio vs Como,1X2,Home,1.92,0.5780258080112981,0.5208333333333334,0.05719247467796473,False,-10.0,Serie A,1,2025-01-10
Besiktas vs Bodrumspor,O/U,Under 2.5,2.07,0.5587293251130159,0.48309178743961356,0.07563753767340231,False,-10.0,Super Lig,1,2025-01-11
Milan vs Cagliari,O/U,Under 2.5,2.34,0.5146559927823904,0.4273504273504274,0.087305565431963,True,13.399999999999999,Serie A,1,2025-01-11
Freiburg vs Holstein Kiel,O/U,Under 2.5,2.4,0.48297099375735797,0.4166666666666667,0.06630432709069128,False,-10.0,Bundesliga,1,2025-01-11
PSV Eindhoven vs AZ Alkmaar,1X2,Home,1.39,0.7804689973229428,0.7194244604316548,0.06104453689128808,False,-10.0,Eredivisie,1,2025-01-11
Gaziantep vs Ad. Demirspor,O/U,Under 2.5,2.41,0.49170336742039145,0.41493775933609955,0.07676560808429189,True,14.100000000000001,Super Lig,1,2025-01-12
Bologna vs Roma,1X2,Home,2.77,0.61958342098517,0.36101083032490977,0.2585725906602603,False,-10.0,Serie A,1,2025-01-12
Atalanta vs Juventus,O/U,Over 2.5,2.29,0.5002012017514699,0.4366812227074236,0.06351997904404627,False,-10.0,Serie A,1,2025-01-14
Ipswich vs Brighton,O/U,Under 2.5,2.15,0.5296934204737953,0.46511627906976744,0.06457714140402787,True,11.5,Premier League,1,2025-01-16
Man United vs Southampton,O/U,Under 2.5,2.52,0.5014104170105655,0.3968253968253968,0.10458502018516874,False,-10.0,Premier League,1,2025-01-16
Ein Frankfurt vs Dortmund,1X2,Home,2.56,0.6919096638717643,0.390625,0.30128466387176434,True,15.600000000000001,Bundesliga,1,2025-01-17
Arsenal vs Aston Villa,O/U,Over 2.5,1.82,0.6045792376035599,0.5494505494505494,0.05512868815301053,True,8.200000000000001,Premier League,1,2025-01-18
Utrecht vs AZ Alkmaar,1X2,Home,2.8,0.4503286858391603,0.35714285714285715,0.09318582869630315,False,-10.0,Eredivisie,1,2025-01-18
Bologna vs Monza,O/U,Over 2.5,2.01,0.5693181911417634,0.49751243781094534,0.07180575333081807,True,10.099999999999998,Serie A,1,2025-01-18
Bologna vs Monza,1X2,Home,1.61,0.6887403393050185,0.6211180124223602,0.06762232688265835,True,6.100000000000001,Serie A,1,2025-01-18
Stuttgart vs Freiburg,1X2,Home,1.66,0.6674314186439855,0.6024096385542169,0.06502178008976855,True,6.6,Bundesliga,1,2025-01-18
Holstein Kiel vs Hoffenheim,O/U,Under 2.5,2.26,0.5096519558885249,0.4424778761061947,0.06717407978233014,False,-10.0,Bundesliga,1,2025-01-18
Holstein Kiel vs Hoffenheim,1X2,Home,2.9,0.42862756295025756,0.3448275862068966,0.08379997674336098,False,-10.0,Bundesliga,1,2025-01-18
Marseille vs Strasbourg,1X2,Home,1.57,0.6988897293614579,0.6369426751592356,0.06194705420222224,False,-10.0,Ligue 1,1,2025-01-19
Union Berlin vs Mainz,1X2,Away,2.88,0.45818689038082216,0.3472222222222222,0.11096466815859996,False,-10.0,Bundesliga,1,2025-01-19
Everton vs Tottenham,O/U,Under 2.5,2.19,0.5068544158114384,0.4566210045662101,0.05023341124522834,False,-10.0,Premier League,1,2025-01-19
Man United vs Brighton,O/U,Under 2.5,2.23,0.5094447503040129,0.4484304932735426,0.06101425703047031,False,-10.0,Premier League,1,2025-01-19
Aris vs PAOK,O/U,Over 2.5,2.1,0.5323864597743246,0.47619047619047616,0.056195983583848474,False,-10.0,Super League,1,2025-01-19
Panathinaikos vs AEK,O/U,Over 2.5,2.15,0.5289863145062038,0.46511627906976744,0.06387003543643638,False,-10.0,Super League,1,2025-01-19
Panathinaikos vs AEK,1X2,Home,2.69,0.5084023987626061,0.3717472118959108,0.13665518686669526,True,16.9,Super League,1,2025-01-19
Heerenveen vs Ajax,O/U,Under 2.5,2.26,0.5181601652340753,0.4424778761061947,0.07568228912788055,True,12.599999999999998,Eredivisie,1,2025-01-19
Nijmegen vs For Sittard,O/U,Over 2.5,1.95,0.5704925176163378,0.5128205128205129,0.057672004795824905,True,9.5,Eredivisie,1,2025-01-19
Boavista vs Casa Pia,1X2,Home,3.22,0.4189847199417587,0.3105590062111801,0.10842571373057858,False,-10.0,Liga Portugal,1,2025-01-20
St Truiden vs Antwerp,1X2,Home,2.55,0.4725853943649952,0.3921568627450981,0.0804285316198971,False,-10.0,Jupiler Pro League,1,2025-01-24
Auxerre vs St Etienne,O/U,Under 2.5,2.03,0.5428408250003139,0.4926108374384237,0.05022998756189023,True,10.299999999999997,Ligue 1,1,2025-01-24
M'gladbach vs Bochum,O/U,Under 2.5,2.34,0.5210061384710983,0.4273504273504274,0.09365571112067095,False,-10.0,Bundesliga,1,2025-01-25
Asteras Tripolis vs Athens Kallithea,O/U,Over 2.5,2.26,0.5169107708208988,0.4424778761061947,0.07443289471470405,False,-10.0,Super League,1,2025-01-25
Dortmund vs Werder Bremen,O/U,Under 2.5,2.57,0.5065451638504798,0.38910505836575876,0.117440105484721,False,-10.0,Bundesliga,1,2025-01-25
RB Leipzig vs Leverkusen,1X2,Away,1.91,0.5981875227348996,0.5235602094240838,0.07462731331081585,False,-10.0,Bundesliga,1,2025-01-25
Ross County vs Hibernian,O/U,Over 2.5,1.92,0.5790562344289023,0.5208333333333334,0.058222901095568935,False,-10.0,Premiership,1,2025-01-25
Man City vs Chelsea,1X2,Away,3.29,0.43144799646192356,0.303951367781155,0.12749662868076855,False,-10.0,Premier League,1,2025-01-25
Ath Madrid vs Villarreal,O/U,Under 2.5,2.28,0.49379760545361817,0.4385964912280702,0.055201114225547965,True,12.799999999999997,La Liga,1,2025-01-25
Westerlo vs Genk,1X2,Home,3.29,0.396244912998288,0.303951367781155,0.09229354521713301,False,-10.0,Jupiler Pro League,1,2025-01-25
Empoli vs Bologna,O/U,Over 2.5,2.31,0.5237096324603836,0.4329004329004329,0.0908091995599507,False,-10.0,Serie A,1,2025-01-25
Napoli vs Juventus,O/U,Over 2.5,2.49,0.49587435600377316,0.4016064257028112,0.09426793030096198,True,14.900000000000002,Serie A,1,2025-01-25
Bournemouth vs Nott'm Forest,1X2,Home,2.09,0.6001476555271731,0.47846889952153115,0.12167875600564193,True,10.899999999999999,Premier League,1,2025-01-25
Anderlecht vs Mechelen,1X2,Home,1.88,0.6038189722429554,0.5319148936170213,0.07190407862593418,True,8.799999999999999,Jupiler Pro League,1,2025-01-26
Rizespor vs Ad. Demirspor,O/U,Under 2.5,2.44,0.4880258673782114,0.4098360655737705,0.0781898018044409,False,-10.0,Super Lig,1,2025-01-26
Ath Bilbao vs Leganes,O/U,Over 2.5,2.05,0.5523342526026296,0.48780487804878053,0.06452937455384905,False,-10.0,La Liga,1,2025-01-26
Antalyaspor vs Besiktas,O/U,Under 2.5,2.17,0.5362663338615501,0.4608294930875576,0.07543684077399249,True,11.7,Super Lig,1,2025-01-26
Porto vs Santa Clara,O/U,Over 2.5,2.12,0.5345528100690509,0.4716981132075471,0.06285469686150374,False,-10.0,Liga Portugal,1,2025-01-26
Le Havre vs Brest,O/U,Over 2.5,2.33,0.49421930036732126,0.4291845493562232,0.06503475101109807,False,-10.0,Ligue 1,1,2025-01-26
Toulouse vs Montpellier,O/U,Under 2.5,2.13,0.522850519114978,0.4694835680751174,0.053366951039860666,False,-10.0,Ligue 1,1,2025-01-26
Nice vs Marseille,1X2,Home,2.85,0.4437655777976479,0.3508771929824561,0.0928883848151918,True,18.5,Ligue 1,1,2025-01-26
Hoffenheim vs Ein Frankfurt,1X2,Away,2.24,0.5290638112970074,0.4464285714285714,0.08263523986843602,False,-10.0,Bundesliga,1,2025-01-26
