match,market,sel,odds,mp,ip,edge,W,pnl,league,tier,date
Millwall vs Preston,O/U,Over 2.5,2.39,0.5030854380585383,0.41841004184100417,0.08467539621753417,True,13.900000000000002,Championship,2,2024-09-28
Millwall vs Preston,1X2,Home,1.92,0.6513263543670601,0.5208333333333334,0.13049302103372673,True,9.2,Championship,2,2024-09-28
Morecambe vs Notts County,O/U,Under 2.5,2.29,0.5174658924391992,0.4366812227074236,0.08078466973177556,True,12.9,League Two,4,2024-09-28
Bari vs Cosenza,O/U,Over 2.5,2.25,0.5162112676436488,0.4444444444444444,0.07176682319920435,False,-10.0,Serie B,2,2024-09-28
Sassuolo vs Spezia,1X2,Away,3.53,0.43183653827103063,0.28328611898017,0.14855041929086066,False,-10.0,Serie B,2,2024-09-28
Leyton Orient vs Wrexham,1X2,Away,2.46,0.4868242196397633,0.4065040650406504,0.0803201545991129,False,-10.0,League One,3,2024-09-28
Birmingham vs Peterboro,O/U,Under 2.5,2.45,0.5105858177861055,0.4081632653061224,0.10242255247998305,False,-10.0,League One,3,2024-09-28
Reading vs Huddersfield,1X2,Home,2.86,0.45989307749287434,0.3496503496503497,0.11024272784252465,True,18.599999999999998,League One,3,2024-09-28
Juve Stabia vs Pisa,O/U,Over 2.5,2.28,0.4900027285114131,0.4385964912280702,0.05140623728334287,False,-10.0,Serie B,2,2024-09-29
Cesena vs Mantova,O/U,Under 2.5,1.94,0.5688613062299173,0.5154639175257733,0.05339738870414401,False,-10.0,Serie B,2,2024-09-29
Oviedo vs Eibar,O/U,Over 2.5,2.48,0.48230822254804384,0.40322580645161293,0.07908241609643091,False,-10.0,Segunda Division,2,2024-09-29
Cordoba vs Ferrol,O/U,Over 2.5,2.38,0.48811459179107264,0.42016806722689076,0.06794652456418188,True,13.799999999999999,Segunda Division,2,2024-09-29
Burgos vs Granada,1X2,Home,2.35,0.538390747002079,0.425531914893617,0.11285883210846198,False,-10.0,Segunda Division,2,2024-09-29
Sudtirol vs Palermo,1X2,Home,2.69,0.4859298648527208,0.3717472118959108,0.11418265295681002,False,-10.0,Serie B,2,2024-09-30
Burnley vs Plymouth,O/U,Under 2.5,2.4,0.5015793856059394,0.4166666666666667,0.08491271893927271,True,14.0,Championship,2,2024-10-01
