date,tour,series,surface,round,pick,odds,model_prob,implied_prob,edge,won,pnl
2023-01-01,ATP,ATP250,Hard,1st Round,pA,3.12,0.5079471588134765,0.3205128205128205,0.18743433830065603,0,-10.0
2023-01-02,ATP,ATP250,Hard,1st Round,pA,2.08,0.5369416356086731,0.4807692307692307,0.056172404839442414,1,10.8
2023-01-02,ATP,ATP250,Hard,1st Round,pB,1.89,0.6071053266525268,0.5291005291005292,0.07800479755199763,0,-10.0
2023-01-03,ATP,ATP250,Hard,1st Round,pA,4.84,0.270681169629097,0.2066115702479339,0.0640695993811631,0,-10.0
2023-01-03,ATP,ATP250,Hard,1st Round,pB,2.71,0.4060917854309082,0.36900369003690037,0.037088095394007814,1,17.1
2023-01-03,ATP,ATP250,Hard,1st Round,pB,1.58,0.7071404039859772,0.6329113924050632,0.074229011580914,1,5.800000000000001
2023-01-04,ATP,ATP250,Hard,2nd Round,pA,2.25,0.586611807346344,0.4444444444444444,0.14216736290189957,1,12.5
2023-01-04,ATP,ATP250,Hard,2nd Round,pB,1.64,0.6618401348590851,0.6097560975609756,0.05208403729810951,1,6.399999999999999
2023-01-04,ATP,ATP250,Hard,2nd Round,pA,2.09,0.6313265323638916,0.47846889952153115,0.15285763284236042,0,-10.0
2023-01-05,ATP,ATP250,Hard,2nd Round,pA,2.01,0.5558349013328552,0.49751243781094534,0.05832246352190984,0,-10.0
2023-01-06,ATP,ATP250,Hard,Quarterfinals,pA,1.68,0.7458016395568847,0.5952380952380952,0.1505635443187895,1,6.799999999999999
2023-01-06,ATP,ATP250,Hard,Quarterfinals,pB,3.97,0.41422153711318965,0.2518891687657431,0.16233236834744658,0,-10.0
2023-01-07,ATP,ATP250,Hard,Semifinals,pB,3.25,0.47777011394500735,0.3076923076923077,0.17007780625269964,0,-10.0
2023-01-07,ATP,ATP250,Hard,Semifinals,pB,1.54,0.8225853472948075,0.6493506493506493,0.17323469794415813,1,5.4
2023-01-02,ATP,ATP250,Hard,1st Round,pB,2.91,0.37467287778854375,0.3436426116838488,0.031030266104694948,0,-10.0
2023-01-02,ATP,ATP250,Hard,1st Round,pB,1.97,0.5629604995250702,0.5076142131979695,0.0553462863271007,0,-10.0
2023-01-02,ATP,ATP250,Hard,1st Round,pA,2.76,0.44757517576217654,0.3623188405797102,0.08525633518246634,1,17.599999999999998
2023-01-02,ATP,ATP250,Hard,1st Round,pB,1.25,0.8606199800968171,0.8,0.06061998009681702,1,2.5
2023-01-03,ATP,ATP250,Hard,1st Round,pA,2.01,0.5341937303543091,0.49751243781094534,0.03668129254336372,0,-10.0
2023-01-03,ATP,ATP250,Hard,1st Round,pB,2.04,0.5599335312843323,0.49019607843137253,0.06973745285295979,1,10.4
2023-01-03,ATP,ATP250,Hard,1st Round,pB,1.63,0.6740758508443833,0.6134969325153374,0.06057891832904583,1,6.299999999999999
2023-01-03,ATP,ATP250,Hard,1st Round,pA,3.52,0.39969819188117983,0.2840909090909091,0.11560728279027072,0,-10.0
2023-01-03,ATP,ATP250,Hard,1st Round,pA,3.19,0.34421194195747373,0.31347962382445144,0.030732318133022296,0,-10.0
2023-01-04,ATP,ATP250,Hard,2nd Round,pB,3.52,0.4448787093162536,0.2840909090909091,0.1607878002253445,0,-10.0
2023-01-04,ATP,ATP250,Hard,2nd Round,pB,3.72,0.31239321231842043,0.26881720430107525,0.04357600801734518,0,-10.0
2023-01-04,ATP,ATP250,Hard,2nd Round,pB,4.28,0.31771855354309086,0.2336448598130841,0.08407369373000675,0,-10.0
2023-01-05,ATP,ATP250,Hard,Quarterfinals,pB,2.63,0.47334190607070925,0.3802281368821293,0.09311376918857994,0,-10.0
2023-01-05,ATP,ATP250,Hard,Quarterfinals,pA,2.48,0.5438537716865539,0.40322580645161293,0.14062796523494098,0,-10.0
2023-01-06,ATP,ATP250,Hard,Semifinals,pB,2.46,0.470583176612854,0.4065040650406504,0.06407911157220358,1,14.6
2023-01-09,ATP,ATP250,Hard,1st Round,pA,2.75,0.3986874341964722,0.36363636363636365,0.03505107056010853,0,-10.0
2023-01-09,ATP,ATP250,Hard,1st Round,pB,2.79,0.5467768728733062,0.35842293906810035,0.18835393380520588,1,17.9
2023-01-10,ATP,ATP250,Hard,1st Round,pB,2.71,0.4019987106323242,0.36900369003690037,0.03299502059542381,0,-10.0
2023-01-10,ATP,ATP250,Hard,1st Round,pB,2.41,0.6871894985437393,0.41493775933609955,0.2722517392076398,0,-10.0
2023-01-10,ATP,ATP250,Hard,1st Round,pA,1.73,0.6443898677825928,0.5780346820809249,0.06635518570166787,1,7.3
2023-01-10,ATP,ATP250,Hard,1st Round,pA,2.85,0.40783725380897523,0.3508771929824561,0.05696006082651911,0,-10.0
2023-01-11,ATP,ATP250,Hard,2nd Round,pB,3.19,0.38721578121185307,0.31347962382445144,0.07373615738740164,0,-10.0
2023-01-11,ATP,ATP250,Hard,2nd Round,pA,1.68,0.65323246717453,0.5952380952380952,0.05799437193643475,1,6.799999999999999
2023-01-11,ATP,ATP250,Hard,2nd Round,pA,1.52,0.7422332882881164,0.6578947368421053,0.0843385514460111,0,-10.0
2023-01-11,ATP,ATP250,Hard,2nd Round,pA,1.33,0.7887895464897156,0.7518796992481203,0.036909847241595295,0,-10.0
2023-01-12,ATP,ATP250,Hard,Quarterfinals,pB,2.23,0.4867408871650696,0.4484304932735426,0.03831039389152696,0,-10.0
2023-01-12,ATP,ATP250,Hard,Quarterfinals,pA,2.22,0.6405820488929749,0.4504504504504504,0.19013159844252447,0,-10.0
2023-01-13,ATP,ATP250,Hard,Semifinals,pA,3.07,0.43592443466186526,0.32573289902280134,0.11019153563906392,1,20.7
2023-01-13,ATP,ATP250,Hard,Semifinals,pB,1.83,0.7236710697412491,0.5464480874316939,0.17722298230955513,1,8.3
2023-01-09,ATP,ATP250,Hard,1st Round,pA,2.94,0.39886449575424193,0.3401360544217687,0.058728441332473236,0,-10.0
2023-01-09,ATP,ATP250,Hard,1st Round,pB,4.71,0.3556101322174072,0.21231422505307856,0.14329590716432866,0,-10.0
2023-01-10,ATP,ATP250,Hard,1st Round,pA,2.93,0.4057307064533234,0.341296928327645,0.06443377812567835,0,-10.0
2023-01-10,ATP,ATP250,Hard,1st Round,pA,2.43,0.4507119655609131,0.4115226337448559,0.03918933181605716,0,-10.0
2023-01-11,ATP,ATP250,Hard,2nd Round,pB,1.41,0.8132733106613159,0.7092198581560284,0.10405345250528752,1,4.1
2023-01-11,ATP,ATP250,Hard,2nd Round,pA,2.46,0.6139031410217285,0.4065040650406504,0.2073990759810781,0,-10.0
2023-01-12,ATP,ATP250,Hard,Quarterfinals,pA,2.27,0.6481984615325928,0.44052863436123346,0.2076698271713593,1,12.7
2023-01-12,ATP,ATP250,Hard,Quarterfinals,pB,2.16,0.5093544065952301,0.4629629629629629,0.046391443632267215,1,11.600000000000001
2023-01-14,ATP,ATP250,Hard,The Final,pA,3.83,0.31017388105392457,0.2610966057441253,0.04907727530979927,1,28.3
2023-01-16,ATP,Grand Slam,Hard,1st Round,pA,2.33,0.527017617225647,0.4291845493562232,0.0978330678694238,1,13.3
2023-01-16,ATP,Grand Slam,Hard,1st Round,pB,3.03,0.4019987106323242,0.33003300330033003,0.07196570733199414,0,-10.0
2023-01-16,ATP,Grand Slam,Hard,1st Round,pB,2.79,0.4928290009498596,0.35842293906810035,0.13440606188175924,1,17.9
2023-01-16,ATP,Grand Slam,Hard,1st Round,pA,1.94,0.5700091361999512,0.5154639175257733,0.05454521867417794,1,9.399999999999999
2023-01-16,ATP,Grand Slam,Hard,1st Round,pA,3.13,0.39289467334747313,0.3194888178913738,0.07340585545609934,0,-10.0
2023-01-16,ATP,Grand Slam,Hard,1st Round,pA,1.39,0.7632855892181396,0.7194244604316548,0.04386112878648485,1,3.899999999999999
2023-01-16,ATP,Grand Slam,Hard,1st Round,pB,3.27,0.42354899644851685,0.3058103975535168,0.11773859889500005,0,-10.0
2023-01-16,ATP,Grand Slam,Hard,1st Round,pB,3.2,0.3611184597015381,0.3125,0.04861845970153811,1,22.0
2023-01-16,ATP,Grand Slam,Hard,1st Round,pA,3.38,0.37941778898239137,0.2958579881656805,0.08355980081671088,0,-10.0
2023-01-16,ATP,Grand Slam,Hard,1st Round,pB,1.69,0.6745727598667145,0.591715976331361,0.08285678353535353,0,-10.0
2023-01-16,ATP,Grand Slam,Hard,1st Round,pB,3.7,0.4493338584899902,0.27027027027027023,0.17906358821971996,1,27.0
2023-01-16,ATP,Grand Slam,Hard,1st Round,pB,1.83,0.5997999608516693,0.5464480874316939,0.05335187341997538,0,-10.0
2023-01-16,ATP,Grand Slam,Hard,1st Round,pA,2.08,0.6205726742744446,0.4807692307692307,0.1398034435052139,1,10.8
2023-01-17,ATP,Grand Slam,Hard,1st Round,pB,3.01,0.3758109211921692,0.33222591362126247,0.04358500757090672,0,-10.0
2023-01-17,ATP,Grand Slam,Hard,1st Round,pB,1.55,0.702234360575676,0.6451612903225806,0.05707307025309538,1,5.5
2023-01-17,ATP,Grand Slam,Hard,1st Round,pB,4.28,0.2674519419670105,0.2336448598130841,0.03380708215392639,1,32.800000000000004
2023-01-17,ATP,Grand Slam,Hard,1st Round,pB,2.76,0.4019987106323242,0.3623188405797102,0.039679870052613975,0,-10.0
2023-01-18,ATP,Grand Slam,Hard,1st Round,pB,3.2,0.3730539202690124,0.3125,0.06055392026901241,0,-10.0
2023-01-18,ATP,Grand Slam,Hard,1st Round,pB,1.8,0.6618401348590851,0.5555555555555556,0.10628457930352952,0,-10.0
2023-01-18,ATP,Grand Slam,Hard,1st Round,pB,3.06,0.527672928571701,0.32679738562091504,0.20087554295078597,0,-10.0
2023-01-18,ATP,Grand Slam,Hard,1st Round,pA,5.0,0.4146758377552032,0.2,0.2146758377552032,0,-10.0
2023-01-18,ATP,Grand Slam,Hard,2nd Round,pA,1.85,0.6105441927909852,0.5405405405405405,0.07000365225044469,1,8.5
2023-01-18,ATP,Grand Slam,Hard,2nd Round,pB,3.73,0.3370917916297913,0.2680965147453083,0.06899527688448298,0,-10.0
2023-01-18,ATP,Grand Slam,Hard,2nd Round,pB,1.85,0.6209441840648651,0.5405405405405405,0.08040364352432461,0,-10.0
2023-01-18,ATP,Grand Slam,Hard,2nd Round,pB,3.91,0.31131452322006226,0.2557544757033248,0.05556004751673743,0,-10.0
2023-01-18,ATP,Grand Slam,Hard,2nd Round,pA,4.38,0.27951537668704984,0.22831050228310504,0.051204874403944806,0,-10.0
2023-01-18,ATP,Grand Slam,Hard,2nd Round,pA,2.76,0.4644105076789856,0.3623188405797102,0.10209166709927542,0,-10.0
2023-01-19,ATP,Grand Slam,Hard,2nd Round,pA,2.63,0.5132591128349304,0.3802281368821293,0.1330309759528011,0,-10.0
2023-01-19,ATP,Grand Slam,Hard,2nd Round,pB,4.49,0.2691507339477539,0.22271714922048996,0.046433584727263943,0,-10.0
2023-01-19,ATP,Grand Slam,Hard,2nd Round,pA,1.81,0.605309808254242,0.5524861878453039,0.052823620408938066,1,8.100000000000001
2023-01-19,ATP,Grand Slam,Hard,2nd Round,pB,2.81,0.4561462283134461,0.35587188612099646,0.10027434219244963,0,-10.0
2023-01-19,ATP,Grand Slam,Hard,2nd Round,pA,3.97,0.39969819188117983,0.2518891687657431,0.14780902311543676,0,-10.0
2023-01-19,ATP,Grand Slam,Hard,2nd Round,pA,3.17,0.34701419472694395,0.31545741324921134,0.03155678147773261,1,21.7
2023-01-19,ATP,Grand Slam,Hard,2nd Round,pA,2.42,0.5016150534152984,0.4132231404958678,0.08839191291943066,1,14.2
2023-01-20,ATP,Grand Slam,Hard,3rd Round,pA,3.62,0.560758090019226,0.27624309392265195,0.2845149960965741,1,26.200000000000003
2023-01-20,ATP,Grand Slam,Hard,3rd Round,pB,4.56,0.38426100015640263,0.2192982456140351,0.16496275454236753,1,35.599999999999994
2023-01-21,ATP,Grand Slam,Hard,3rd Round,pA,4.42,0.39886449575424193,0.22624434389140272,0.17262015186283922,0,-10.0
2023-01-21,ATP,Grand Slam,Hard,3rd Round,pA,3.29,0.434284645318985,0.303951367781155,0.13033327753782997,0,-10.0
2023-01-21,ATP,Grand Slam,Hard,3rd Round,pB,2.34,0.6243227481842041,0.4273504273504274,0.1969723208337767,1,13.399999999999999
2023-01-21,ATP,Grand Slam,Hard,3rd Round,pA,3.3,0.35607147216796875,0.30303030303030304,0.05304116913766571,0,-10.0
2023-01-21,ATP,Grand Slam,Hard,3rd Round,pB,1.2,0.8742956474423409,0.8333333333333334,0.040962314109007525,1,1.9999999999999996
2023-01-22,ATP,Grand Slam,Hard,4th Round,pA,2.4,0.5063131392002106,0.4166666666666667,0.08964647253354391,0,-10.0
2023-01-22,ATP,Grand Slam,Hard,4th Round,pA,2.86,0.48869785070419314,0.3496503496503497,0.13904750105384345,0,-10.0
2023-01-23,ATP,Grand Slam,Hard,4th Round,pB,1.74,0.6069282650947571,0.5747126436781609,0.032215621416596174,0,-10.0
2023-01-23,ATP,Grand Slam,Hard,4th Round,pB,2.13,0.5467768728733062,0.4694835680751174,0.07729330479818886,0,-10.0
2023-01-23,ATP,Grand Slam,Hard,4th Round,pB,4.4,0.3143278002738953,0.22727272727272727,0.08705507300116802,0,-10.0
2023-01-25,ATP,Grand Slam,Hard,Quarterfinals,pB,3.28,0.3924105882644653,0.3048780487804878,0.08753253948397749,0,-10.0
2023-01-27,ATP,Grand Slam,Hard,Semifinals,pB,3.48,0.33616499900817876,0.28735632183908044,0.04880867716909831,0,-10.0
2023-01-29,ATP,Grand Slam,Hard,The Final,pB,4.69,0.2899957180023194,0.21321961620469082,0.07677610179762856,0,-10.0
2023-02-06,ATP,ATP250,Clay,1st Round,pB,2.53,0.49143897294998173,0.3952569169960475,0.09618205595393425,1,15.299999999999997
2023-02-06,ATP,ATP250,Clay,1st Round,pB,2.13,0.5262644767761231,0.4694835680751174,0.05678090870100572,1,11.299999999999999
2023-02-07,ATP,ATP250,Clay,1st Round,pA,2.13,0.5341937303543091,0.4694835680751174,0.06471016227919169,0,-10.0
2023-02-07,ATP,ATP250,Clay,1st Round,pA,2.26,0.48324037790298463,0.4424778761061947,0.04076250179678992,0,-10.0
2023-02-07,ATP,ATP250,Clay,1st Round,pB,1.89,0.6371756076812745,0.5291005291005292,0.10807507858074528,0,-10.0
2023-02-08,ATP,ATP250,Clay,1st Round,pA,1.53,0.7483283638954162,0.6535947712418301,0.09473359265358616,0,-10.0
2023-02-08,ATP,ATP250,Clay,1st Round,pA,3.65,0.3254272401332855,0.273972602739726,0.05145463739355949,1,26.5
2023-02-09,ATP,ATP250,Clay,2nd Round,pB,3.88,0.3522128343582154,0.2577319587628866,0.09448087559532875,1,28.799999999999997
2023-02-09,ATP,ATP250,Clay,2nd Round,pB,1.44,0.8333325609564781,0.6944444444444444,0.1388881165120337,1,4.3999999999999995
2023-02-10,ATP,ATP250,Clay,Quarterfinals,pB,2.22,0.6003018081188202,0.4504504504504504,0.14985135766836977,0,-10.0
2023-02-11,ATP,ATP250,Clay,Semifinals,pA,2.08,0.5369416356086731,0.4807692307692307,0.056172404839442414,0,-10.0
2023-02-11,ATP,ATP250,Clay,Semifinals,pB,2.63,0.5199385106563568,0.3802281368821293,0.13971037377422746,0,-10.0
2023-02-12,ATP,ATP250,Clay,The Final,pA,2.35,0.4934440732002258,0.425531914893617,0.0679121583066088,0,-10.0
2023-02-07,ATP,ATP250,Hard,1st Round,pB,2.8,0.38945580720901485,0.35714285714285715,0.0323129500661577,1,18.0
2023-02-07,ATP,ATP250,Hard,1st Round,pB,3.26,0.3435373187065125,0.3067484662576687,0.03678885244884378,0,-10.0
2023-02-08,ATP,ATP250,Hard,1st Round,pA,3.6,0.3287315309047699,0.2777777777777778,0.05095375312699213,0,-10.0
2023-02-08,ATP,ATP250,Hard,1st Round,pB,2.0,0.6294857621192932,0.5,0.1294857621192932,1,10.0
2023-02-08,ATP,ATP250,Hard,1st Round,pA,1.9,0.580435824394226,0.5263157894736842,0.05412003492054185,1,9.0
2023-02-09,ATP,ATP250,Hard,2nd Round,pB,1.53,0.6898261189460755,0.6535947712418301,0.03623134770424541,1,5.300000000000001
2023-02-09,ATP,ATP250,Hard,2nd Round,pA,3.63,0.32707367539405824,0.27548209366391185,0.051591581730146385,1,26.299999999999997
2023-02-09,ATP,ATP250,Hard,2nd Round,pA,2.39,0.46528187990188596,0.41841004184100417,0.0468718380608818,0,-10.0
2023-02-10,ATP,ATP250,Hard,Quarterfinals,pA,4.0,0.38248077034950256,0.25,0.13248077034950256,0,-10.0
2023-02-11,ATP,ATP250,Hard,Quarterfinals,pB,2.02,0.5786691248416901,0.49504950495049505,0.08361961989119504,1,10.2
2023-02-06,ATP,ATP250,Hard,1st Round,pA,1.41,0.7480407238006592,0.7092198581560284,0.03882086564463083,0,-10.0
2023-02-07,ATP,ATP250,Hard,1st Round,pB,1.8,0.5911169230937958,0.5555555555555556,0.03556136753824024,1,8.0
2023-02-07,ATP,ATP250,Hard,1st Round,pA,1.31,0.8024043083190918,0.7633587786259541,0.03904552969313768,1,3.1000000000000005
2023-02-07,ATP,ATP250,Hard,1st Round,pA,3.42,0.3235868334770203,0.29239766081871343,0.03118917265830684,0,-10.0
2023-02-07,ATP,ATP250,Hard,1st Round,pA,1.61,0.6577040672302246,0.6211180124223602,0.036586054807864365,1,6.100000000000001
2023-02-08,ATP,ATP250,Hard,1st Round,pB,1.86,0.6226279437541962,0.5376344086021505,0.08499353515204566,0,-10.0
2023-02-08,ATP,ATP250,Hard,1st Round,pB,2.16,0.6499909520149231,0.4629629629629629,0.18702798905196016,1,11.600000000000001
2023-02-08,ATP,ATP250,Hard,1st Round,pB,1.79,0.5920032501220703,0.5586592178770949,0.0333440322449754,1,7.9
