date,tour,series,surface,round,pick,odds,model_prob,implied_prob,edge,won,pnl
2024-01-01,ATP,ATP250,Hard,1st Round,pB,2.24,0.48589174747467045,0.4464285714285714,0.03946317604609906,1,12.400000000000002
2024-01-01,ATP,ATP250,Hard,1st Round,pA,1.33,0.8305930256843567,0.7518796992481203,0.07871332643623641,1,3.3000000000000007
2024-01-02,ATP,ATP250,Hard,1st Round,pA,2.04,0.5322761535644531,0.49019607843137253,0.0420800751330806,1,10.4
2024-01-02,ATP,ATP250,Hard,1st Round,pB,2.24,0.49294671416282654,0.4464285714285714,0.04651814273425514,1,12.400000000000002
2024-01-02,ATP,ATP250,Hard,1st Round,pB,2.32,0.5095453560352325,0.4310344827586207,0.07851087327661183,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pA,3.02,0.3721212327480316,0.33112582781456956,0.04099540493346204,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pB,2.57,0.5094310402870178,0.38910505836575876,0.12032598192125904,1,15.7
2024-01-03,ATP,ATP250,Hard,2nd Round,pA,1.89,0.607481062412262,0.5291005291005292,0.07838053331173278,1,8.899999999999999
2024-01-03,ATP,ATP250,Hard,2nd Round,pB,3.53,0.36183978319168086,0.28328611898017,0.07855366421151089,0,-10.0
2024-01-05,ATP,ATP250,Hard,Quarterfinals,pA,2.96,0.5202266931533813,0.33783783783783783,0.1823888553155435,0,-10.0
2024-01-06,ATP,ATP250,Hard,Semifinals,pB,2.4,0.5370957851409912,0.4166666666666667,0.12042911847432453,0,-10.0
2024-01-07,ATP,ATP250,Hard,The Final,pB,1.93,0.6915851414203644,0.5181347150259068,0.17345042639445762,1,9.299999999999999
2024-01-01,ATP,ATP250,Hard,1st Round,pB,1.97,0.6065267622470856,0.5076142131979695,0.09891254904911606,1,9.7
2024-01-01,ATP,ATP250,Hard,1st Round,pA,3.48,0.500875049829483,0.28735632183908044,0.2135187279904026,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pB,2.41,0.6377249240875245,0.41493775933609955,0.2227871647514249,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pA,3.03,0.368111914396286,0.33003300330033003,0.03807891109595596,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pB,2.66,0.47165062427520754,0.37593984962406013,0.09571077465114741,1,16.6
2024-01-02,ATP,ATP250,Hard,1st Round,pA,2.41,0.5161049008369446,0.41493775933609955,0.10116714150084505,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pA,2.24,0.500875049829483,0.4464285714285714,0.05444647840091166,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pA,2.51,0.5237060427665711,0.39840637450199207,0.125299668264579,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pB,2.42,0.4847648501396179,0.4132231404958678,0.07154170964375012,0,-10.0
2024-01-02,ATP,ATP250,Hard,1st Round,pA,4.35,0.3002972424030304,0.2298850574712644,0.07041218493176601,0,-10.0
2024-01-03,ATP,ATP250,Hard,2nd Round,pA,2.37,0.500875049829483,0.42194092827004215,0.0789341215594409,1,13.700000000000001
2024-01-03,ATP,ATP250,Hard,2nd Round,pB,1.79,0.6058399081230164,0.5586592178770949,0.04718069024592142,1,7.9
2024-01-03,ATP,ATP250,Hard,2nd Round,pA,2.17,0.5237060427665711,0.4608294930875576,0.06287654967901346,1,11.7
2024-01-04,ATP,ATP250,Hard,2nd Round,pB,2.85,0.49912495017051695,0.3508771929824561,0.14824775718806082,0,-10.0
2024-01-05,ATP,ATP250,Hard,Quarterfinals,pB,2.29,0.4930069267749786,0.4366812227074236,0.056325704067554994,0,-10.0
2024-01-05,ATP,ATP250,Hard,Quarterfinals,pA,2.83,0.500875049829483,0.35335689045936397,0.14751815937011908,1,18.3
2024-01-05,ATP,ATP250,Hard,Quarterfinals,pA,3.51,0.32891889810562136,0.2849002849002849,0.044018613205336454,1,25.099999999999998
2024-01-06,ATP,ATP250,Hard,Semifinals,pB,2.28,0.4847648501396179,0.4385964912280702,0.04616835891154769,0,-10.0
2024-01-08,ATP,ATP250,Hard,1st Round,pA,4.46,0.30367112159729004,0.2242152466367713,0.07945587496051873,0,-10.0
2024-01-08,ATP,ATP250,Hard,1st Round,pB,2.43,0.645921277999878,0.4115226337448559,0.23439864425502205,0,-10.0
2024-01-08,ATP,ATP250,Hard,1st Round,pB,2.59,0.49660676121711733,0.3861003861003861,0.11050637511673123,1,15.899999999999999
2024-01-09,ATP,ATP250,Hard,1st Round,pA,4.25,0.500875049829483,0.23529411764705882,0.26558093218242423,0,-10.0
2024-01-09,ATP,ATP250,Hard,1st Round,pB,2.41,0.48807668685913086,0.41493775933609955,0.0731389275230313,0,-10.0
2024-01-09,ATP,ATP250,Hard,1st Round,pA,3.37,0.39398097395896914,0.29673590504451036,0.09724506891445878,0,-10.0
2024-01-09,ATP,ATP250,Hard,1st Round,pA,2.01,0.5379864811897278,0.49751243781094534,0.040474043378782465,0,-10.0
2024-01-10,ATP,ATP250,Hard,2nd Round,pA,2.13,0.500875049829483,0.4694835680751174,0.03139148175436568,1,11.299999999999999
2024-01-10,ATP,ATP250,Hard,2nd Round,pA,1.57,0.6761567234992981,0.6369426751592356,0.03921404834006248,1,5.700000000000001
2024-01-10,ATP,ATP250,Hard,2nd Round,pA,1.26,0.8290252327919007,0.7936507936507936,0.03537443914110705,1,2.6
2024-01-10,ATP,ATP250,Hard,2nd Round,pB,2.73,0.4838950991630554,0.3663003663003663,0.11759473286268912,0,-10.0
2024-01-11,ATP,ATP250,Hard,Quarterfinals,pA,2.92,0.500875049829483,0.3424657534246575,0.15840929640482554,0,-10.0
2024-01-11,ATP,ATP250,Hard,Quarterfinals,pB,1.76,0.6624174356460572,0.5681818181818182,0.09423561746423892,0,-10.0
2024-01-11,ATP,ATP250,Hard,Quarterfinals,pB,2.16,0.5497900068759918,0.4629629629629629,0.08682704391302887,1,11.600000000000001
2024-01-13,ATP,ATP250,Hard,The Final,pB,1.6,0.6589986503124237,0.625,0.03399865031242366,0,-10.0
2024-01-07,ATP,ATP250,Hard,1st Round,pB,1.72,0.6548898994922638,0.5813953488372093,0.0734945506550545,1,7.199999999999999
2024-01-08,ATP,ATP250,Hard,1st Round,pB,2.19,0.49912495017051695,0.4566210045662101,0.04250394560430687,1,11.899999999999999
2024-01-08,ATP,ATP250,Hard,1st Round,pA,2.47,0.5161049008369446,0.4048582995951417,0.11124660124180291,1,14.700000000000003
2024-01-08,ATP,ATP250,Hard,1st Round,pB,2.83,0.49912495017051695,0.35335689045936397,0.14576805971115298,0,-10.0
2024-01-08,ATP,ATP250,Hard,1st Round,pA,2.64,0.5033932387828827,0.3787878787878788,0.12460535999500388,1,16.400000000000002
2024-01-08,ATP,ATP250,Hard,1st Round,pB,1.51,0.7295407146215439,0.6622516556291391,0.06728905899240478,0,-10.0
2024-01-09,ATP,ATP250,Hard,2nd Round,pA,1.64,0.6600403547286987,0.6097560975609756,0.05028425716772311,0,-10.0
