date,tour,series,surface,round,pick,odds,model_prob,implied_prob,edge,won,pnl
2023-01-01,ATP,ATP250,Hard,1st Round,pA,1.89,0.9528763890266418,0.5291005291005292,0.42377585992611266,1,8.899999999999999
2023-01-01,ATP,ATP250,Hard,1st Round,pB,1.36,0.9914361787959933,0.7352941176470588,0.25614206114893456,1,3.600000000000001
2023-01-02,ATP,ATP250,Hard,1st Round,pA,2.08,0.5395910322666169,0.4807692307692307,0.05882180149738614,1,10.8
2023-01-02,ATP,ATP250,Hard,1st Round,pA,2.2,0.8179063558578491,0.45454545454545453,0.36336090131239457,1,12.000000000000002
2023-01-02,ATP,ATP250,Hard,1st Round,pA,1.65,0.7792221903800964,0.6060606060606061,0.17316158431949036,1,6.499999999999999
2023-01-02,ATP,ATP250,Hard,1st Round,pA,1.9,0.8767917871475219,0.5263157894736842,0.35047599767383775,1,9.0
2023-01-03,ATP,ATP250,Hard,1st Round,pB,1.58,0.9965986395254731,0.6329113924050632,0.3636872471204099,1,5.800000000000001
2023-01-04,ATP,ATP250,Hard,2nd Round,pB,1.64,0.8124225080013275,0.6097560975609756,0.20266641044035194,1,6.399999999999999
2023-01-04,ATP,ATP250,Hard,2nd Round,pB,1.74,0.7015752792358398,0.5747126436781609,0.12686263555767896,1,7.4
2023-01-06,ATP,ATP250,Hard,Quarterfinals,pA,1.68,0.8376430749893189,0.5952380952380952,0.24240497975122366,1,6.799999999999999
2023-01-06,ATP,ATP250,Hard,Quarterfinals,pA,1.24,0.9015685081481933,0.8064516129032259,0.09511689524496747,1,2.4
2023-01-07,ATP,ATP250,Hard,Semifinals,pB,1.54,0.7843507051467895,0.6493506493506493,0.13500005579614016,1,5.4
2023-01-02,ATP,ATP250,Hard,1st Round,pB,1.97,0.5613505482673645,0.5076142131979695,0.053736335069395014,0,-10.0
2023-01-02,ATP,ATP250,Hard,1st Round,pA,2.76,0.4207081854343414,0.3623188405797102,0.05838934485463121,1,17.599999999999998
2023-01-03,ATP,ATP250,Hard,1st Round,pA,1.77,0.6311447858810425,0.5649717514124294,0.06617303446861311,0,-10.0
2023-01-03,ATP,ATP250,Hard,1st Round,pA,2.25,0.6620110154151917,0.4444444444444444,0.21756657097074728,0,-10.0
2023-01-03,ATP,ATP250,Hard,1st Round,pB,1.34,0.9914361787959933,0.7462686567164178,0.24516752207957548,1,3.400000000000001
2023-01-04,ATP,ATP250,Hard,2nd Round,pB,1.91,0.960602731257677,0.5235602094240838,0.43704252183359327,1,9.1
2023-01-04,ATP,ATP250,Hard,2nd Round,pA,2.27,0.9492415189743042,0.44052863436123346,0.5087128846130707,1,12.7
2023-01-04,ATP,ATP250,Hard,2nd Round,pA,1.79,0.7633861780166626,0.5586592178770949,0.2047269601395677,1,7.9
2023-01-05,ATP,ATP250,Hard,Quarterfinals,pA,2.48,0.5721515893936158,0.40322580645161293,0.16892578294200283,0,-10.0
2023-01-09,ATP,ATP250,Hard,1st Round,pB,2.79,0.5465331494808197,0.35842293906810035,0.1881102104127193,1,17.9
2023-01-10,ATP,ATP250,Hard,1st Round,pB,2.41,0.6375459611415863,0.41493775933609955,0.2226082018054868,0,-10.0
2023-01-10,ATP,ATP250,Hard,1st Round,pA,1.87,0.6105791211128235,0.53475935828877,0.07581976282405356,1,8.700000000000001
2023-01-10,ATP,ATP250,Hard,1st Round,pA,1.73,0.8543167829513549,0.5780346820809249,0.27628210087043004,1,7.3
2023-01-10,ATP,ATP250,Hard,1st Round,pA,2.85,0.7266760349273682,0.3508771929824561,0.3757988419449121,0,-10.0
2023-01-11,ATP,ATP250,Hard,2nd Round,pB,3.19,0.7169267416000367,0.31347962382445144,0.40344711777558523,0,-10.0
