match,market,sel,odds,mp,ip,edge,W,pnl,league,tier,date
Guingamp vs Pau FC,O/U,Over 2.5,2.06,0.5709288487072035,0.4854368932038835,0.08549195550332,True,10.600000000000001,Ligue 2,2,2022-07-30
Dijon vs St Etienne,1X2,Home,2.93,0.5440461590114599,0.341296928327645,0.2027492306838149,True,19.3,Ligue 2,2,2022-07-30
Oostende vs Mechelen,O/U,Under 2.5,2.15,0.5356954303381958,0.46511627906976744,0.07057915126842834,False,-10.0,Jupiler Pro League,1,2022-07-30
Cercle Brugge vs Anderlecht,1X2,Away,1.99,0.5881636401199013,0.5025125628140703,0.08565107730583099,False,-10.0,Jupiler Pro League,1,2022-07-30
Rotherham vs Swansea,1X2,Home,2.62,0.5150465476725798,0.38167938931297707,0.13336715835960278,False,-10.0,Championship,2,2022-07-30
Wigan vs Preston,O/U,Over 2.5,2.2,0.5356739369082197,0.45454545454545453,0.08112848236276521,False,-10.0,Championship,2,2022-07-30
Wigan vs Preston,1X2,Home,2.47,0.5655589694177785,0.4048582995951417,0.1607006698226368,False,-10.0,Championship,2,2022-07-30
Cardiff vs Norwich,1X2,Home,3.03,0.5559916799664595,0.33003300330033003,0.22595867666612945,True,20.299999999999997,Championship,2,2022-07-30
Genk vs Standard,1X2,Home,1.51,0.7326937595043281,0.6622516556291391,0.07044210387518901,True,5.1,Jupiler Pro League,1,2022-07-31
Celtic vs Aberdeen,O/U,Over 2.5,1.56,0.6942569990699927,0.641025641025641,0.05323135804435175,False,-10.0,Premiership,1,2022-07-31
Sunderland vs Coventry,O/U,Over 2.5,2.01,0.5565885424174274,0.49751243781094534,0.05907610460648205,False,-10.0,Championship,2,2022-07-31
Sunderland vs Coventry,1X2,Home,2.69,0.6006745884099737,0.3717472118959108,0.22892737651406286,False,-10.0,Championship,2,2022-07-31
Watford vs Sheffield United,1X2,Away,3.21,0.5734588590604863,0.3115264797507788,0.26193237930970753,False,-10.0,Championship,2,2022-08-01
Greuther Furth vs Karlsruhe,O/U,Under 2.5,2.42,0.5408055460841009,0.4132231404958678,0.12758240558823314,True,14.2,2. Bundesliga,2,2022-08-05
Heerenveen vs Sparta Rotterdam,1X2,Home,1.93,0.59630044845078,0.5181347150259068,0.07816573342487321,False,-10.0,Eredivisie,1,2022-08-05
Paderborn vs Hannover,O/U,Under 2.5,2.26,0.5052207955477174,0.4424778761061947,0.06274291944152266,False,-10.0,2. Bundesliga,2,2022-08-06
Regensburg vs Nurnberg,1X2,Home,2.68,0.4924741568233616,0.3731343283582089,0.11933982846515268,False,-10.0,2. Bundesliga,2,2022-08-06
Hansa Rostock vs Bielefeld,1X2,Home,2.46,0.5646011901123726,0.4065040650406504,0.15809712507172224,True,14.6,2. Bundesliga,2,2022-08-06
M'gladbach vs Hoffenheim,1X2,Home,2.14,0.6038628733273974,0.4672897196261682,0.1365731537012292,True,11.400000000000002,Bundesliga,1,2022-08-06
Union Berlin vs Hertha,1X2,Home,1.77,0.6732479952046448,0.5649717514124294,0.10827624379221545,True,7.7,Bundesliga,1,2022-08-06
Stevenage vs Stockport,1X2,Home,2.9,0.49081344759125134,0.3448275862068966,0.14598586138435476,True,19.0,League Two,4,2022-08-06
Charlton vs Derby,1X2,Home,2.69,0.4767212369757053,0.3717472118959108,0.10497402507979448,True,16.9,League One,3,2022-08-06
Exeter vs Port Vale,1X2,Home,2.33,0.5149621509654649,0.4291845493562232,0.08577760160924175,True,13.3,League One,3,2022-08-06
Oxford vs Cambridge,O/U,Under 2.5,1.96,0.5654155681180936,0.5102040816326531,0.0552114864854405,True,9.6,League One,3,2022-08-06
Charleroi vs Oostende,O/U,Under 2.5,2.15,0.5360890472080375,0.46511627906976744,0.07097276813827008,False,-10.0,Jupiler Pro League,1,2022-08-06
Bristol City vs Sunderland,1X2,Away,2.91,0.48869165858344,0.3436426116838488,0.1450490468995912,True,19.1,Championship,2,2022-08-06
Mechelen vs St. Gilloise,1X2,Away,2.14,0.5412718037787715,0.4672897196261682,0.07398208415260327,False,-10.0,Jupiler Pro League,1,2022-08-06
Tottenham vs Southampton,1X2,Home,1.36,0.7871620803198076,0.7352941176470588,0.051867962672748846,True,3.600000000000001,Premier League,1,2022-08-06
Everton vs Chelsea,O/U,Over 2.5,1.99,0.582395804660274,0.5025125628140703,0.07988324184620366,False,-10.0,Premier League,1,2022-08-06
Cambuur vs Excelsior,O/U,Under 2.5,2.34,0.4973038917228709,0.4273504273504274,0.06995346437244354,True,13.399999999999999,Eredivisie,1,2022-08-06
Leicester vs Brentford,1X2,Away,3.64,0.38379227143143124,0.2747252747252747,0.10906699670615655,False,-10.0,Premier League,1,2022-08-07
Toulouse vs Nice,O/U,Over 2.5,1.86,0.5950114533924178,0.5376344086021505,0.057377044790267284,False,-10.0,Ligue 1,1,2022-08-07
Toulouse vs Nice,1X2,Home,2.84,0.6437496804354303,0.35211267605633806,0.2916370043790923,False,-10.0,Ligue 1,1,2022-08-07
Sp Braga vs Sp Lisbon,1X2,Away,2.01,0.659861075315884,0.49751243781094534,0.16234863750493866,False,-10.0,Liga Portugal,1,2022-08-07
Antalyaspor vs Galatasaray,1X2,Home,2.48,0.5158996628228703,0.40322580645161293,0.11267385637125732,False,-10.0,Super Lig,1,2022-08-07
West Brom vs Watford,1X2,Home,2.39,0.5865091458389655,0.41841004184100417,0.16809910399796135,False,-10.0,Championship,2,2022-08-08
Caen vs Metz,1X2,Home,2.66,0.5898416991351476,0.37593984962406013,0.21390184951108748,True,16.6,Ligue 2,2,2022-08-08
Nantes vs Lille,1X2,Home,3.02,0.4131004827702497,0.33112582781456956,0.08197465495568013,False,-10.0,Ligue 1,1,2022-08-12
Watford vs Burnley,1X2,Away,3.14,0.42389615279986026,0.3184713375796178,0.10542481522024244,False,-10.0,Championship,2,2022-08-12
Freiburg vs Dortmund,1X2,Home,3.06,0.4505322392722382,0.32679738562091504,0.12373485365132314,False,-10.0,Bundesliga,1,2022-08-12
Osasuna vs Sevilla,1X2,Home,3.28,0.38751590323562246,0.3048780487804878,0.08263785445513466,True,22.799999999999997,La Liga,1,2022-08-12
Barcelona vs Vallecano,O/U,Under 2.5,2.58,0.5141403812098317,0.38759689922480617,0.12654348198502557,True,15.8,La Liga,1,2022-08-13
Sunderland vs QPR,1X2,Home,2.11,0.6587813657864239,0.47393364928909953,0.18484771649732434,False,-10.0,Championship,2,2022-08-13
Millwall vs Coventry,O/U,Over 2.5,2.35,0.5218584621949729,0.425531914893617,0.09632654730135587,True,13.5,Championship,2,2022-08-13
Palermo vs Perugia,O/U,Over 2.5,2.18,0.5307299727397616,0.4587155963302752,0.07201437640948644,False,-10.0,Serie B,2,2022-08-13
Palermo vs Perugia,1X2,Home,2.25,0.5550759513005561,0.4444444444444444,0.11063150685611167,True,12.5,Serie B,2,2022-08-13
Sp Lisbon vs Rio Ave,O/U,Over 2.5,1.71,0.6825873621307941,0.5847953216374269,0.0977920404933672,True,7.1,Liga Portugal,1,2022-08-13
Brighton vs Newcastle,1X2,Home,2.44,0.49115260328678717,0.4098360655737705,0.08131653771301667,False,-10.0,Premier League,1,2022-08-13
Wycombe vs Shrewsbury,1X2,Home,1.96,0.5960985583740481,0.5102040816326531,0.08589447674139505,False,-10.0,League One,3,2022-08-13
St. Gilloise vs Kortrijk,O/U,Over 2.5,1.72,0.6469371896211235,0.5813953488372093,0.06554184078391412,True,7.199999999999999,Jupiler Pro League,1,2022-08-13
St. Gilloise vs Kortrijk,1X2,Home,1.44,0.7661031738834121,0.6944444444444444,0.07165872943896767,True,4.3999999999999995,Jupiler Pro League,1,2022-08-13
Wolves vs Fulham,O/U,Over 2.5,2.11,0.5498676097727757,0.47393364928909953,0.07593396048367618,False,-10.0,Premier League,1,2022-08-13
Wolves vs Fulham,1X2,Away,3.15,0.5212797381103274,0.31746031746031744,0.2038194206500099,False,-10.0,Premier League,1,2022-08-13
Sheffield Weds vs Charlton,O/U,Over 2.5,2.0,0.5792709458609977,0.5,0.0792709458609977,False,-10.0,League One,3,2022-08-13
Livingston vs Hibernian,1X2,Home,3.16,0.39677195025447987,0.3164556962025316,0.08031625405194825,True,21.6,Premiership,1,2022-08-13
Monaco vs Rennes,1X2,Home,2.17,0.5465301690845256,0.4608294930875576,0.08570067599696796,False,-10.0,Ligue 1,1,2022-08-13
Schalke 04 vs M'gladbach,1X2,Home,3.12,0.5156295340832979,0.3205128205128205,0.19511671357047744,False,-10.0,Bundesliga,1,2022-08-13
Werder Bremen vs Stuttgart,1X2,Home,2.33,0.6081531856220226,0.4291845493562232,0.1789686362657994,False,-10.0,Bundesliga,1,2022-08-13
Hoffenheim vs Bochum,O/U,Under 2.5,2.59,0.4809277770721545,0.3861003861003861,0.0948273909717684,False,-10.0,Bundesliga,1,2022-08-13
Hertha vs Ein Frankfurt,O/U,Under 2.5,2.06,0.5451522588101149,0.4854368932038835,0.05971536560623136,True,10.600000000000001,Bundesliga,1,2022-08-13
Leganes vs Alaves,O/U,Over 2.5,2.34,0.4825838555540527,0.4273504273504274,0.05523342820362531,True,13.399999999999999,Segunda Division,2,2022-08-13
Leganes vs Alaves,1X2,Home,2.66,0.4748527836354559,0.37593984962406013,0.09891293401139578,False,-10.0,Segunda Division,2,2022-08-13
Bristol Rvs vs Oxford,1X2,Home,2.72,0.6298243694792914,0.3676470588235294,0.26217731065576205,True,17.200000000000003,League One,3,2022-08-13
Cambridge vs Exeter,1X2,Away,2.48,0.5075404689688188,0.40322580645161293,0.10431466251720584,False,-10.0,League One,3,2022-08-13
Monza vs Torino,1X2,Home,2.58,0.5609892435836441,0.38759689922480617,0.17339234435883794,False,-10.0,Serie A,1,2022-08-13
Las Palmas vs Zaragoza,O/U,Over 2.5,2.26,0.509165738139981,0.4424778761061947,0.0666878620337863,False,-10.0,Segunda Division,2,2022-08-13
Las Palmas vs Zaragoza,1X2,Home,1.96,0.609160802367769,0.5102040816326531,0.09895672073511597,False,-10.0,Segunda Division,2,2022-08-13
Accrington vs Burton,1X2,Home,1.97,0.6201997879081784,0.5076142131979695,0.11258557471020891,False,-10.0,League One,3,2022-08-13
Northampton vs Hartlepool,1X2,Home,1.81,0.6055480680009552,0.5524861878453039,0.053061880155651275,True,8.100000000000001,League Two,4,2022-08-13
St Mirren vs Ross County,1X2,Home,2.35,0.5398637311316202,0.425531914893617,0.1143318162380032,True,13.5,Premiership,1,2022-08-13
Eibar vs Tenerife,O/U,Over 2.5,2.53,0.508531534706373,0.3952569169960475,0.11327461771032554,True,15.299999999999997,Segunda Division,2,2022-08-13
Eibar vs Tenerife,1X2,Home,2.08,0.5996401518580542,0.4807692307692307,0.11887092108882347,True,10.8,Segunda Division,2,2022-08-13
Mirandes vs Sp Gijon,1X2,Home,2.62,0.49936855548896897,0.38167938931297707,0.1176891661759919,False,-10.0,Segunda Division,2,2022-08-13
Holstein Kiel vs Braunschweig,O/U,Under 2.5,2.18,0.5217259620987708,0.4587155963302752,0.06301036576849556,False,-10.0,2. Bundesliga,2,2022-08-13
Bielefeld vs Hamburg,1X2,Away,1.99,0.5927116859354884,0.5025125628140703,0.09019912312141809,True,9.9,2. Bundesliga,2,2022-08-13
Guingamp vs Paris FC,O/U,Over 2.5,2.09,0.5527660358363315,0.47846889952153115,0.0742971363148004,False,-10.0,Ligue 2,2,2022-08-13
Guingamp vs Paris FC,1X2,Home,2.47,0.6125309459211763,0.4048582995951417,0.2076726463260346,False,-10.0,Ligue 2,2,2022-08-13
Chelsea vs Tottenham,O/U,Over 2.5,1.94,0.5849098275929698,0.5154639175257733,0.06944591006719658,True,9.399999999999999,Premier League,1,2022-08-14
Alanyaspor vs Besiktas,1X2,Home,2.81,0.509165697775377,0.35587188612099646,0.15329381165438055,False,-10.0,Super Lig,1,2022-08-14
Guimaraes vs Estoril,1X2,Home,2.02,0.6150760904838068,0.49504950495049505,0.1200265855333118,True,10.2,Liga Portugal,1,2022-08-14
Nice vs Strasbourg,1X2,Home,2.19,0.5550740586526908,0.4566210045662101,0.0984530540864807,False,-10.0,Ligue 1,1,2022-08-14
Troyes vs Toulouse,1X2,Away,2.7,0.4736849466642697,0.37037037037037035,0.10331457629389934,True,17.0,Ligue 1,1,2022-08-14
Auxerre vs Angers,O/U,Over 2.5,2.11,0.5586507674208663,0.47393364928909953,0.08471711813176674,True,11.099999999999998,Ligue 1,1,2022-08-14
Auxerre vs Angers,1X2,Home,2.23,0.6849026563996908,0.4484304932735426,0.23647216312614822,False,-10.0,Ligue 1,1,2022-08-14
Ajaccio vs Lens,O/U,Over 2.5,2.22,0.5369553353644181,0.4504504504504504,0.08650488491396768,False,-10.0,Ligue 1,1,2022-08-14
Ajaccio vs Lens,1X2,Home,3.16,0.5400567365647166,0.3164556962025316,0.22360104036218503,False,-10.0,Ligue 1,1,2022-08-14
Fiorentina vs Cremonese,O/U,Under 2.5,2.25,0.5011785278462306,0.4444444444444444,0.056734083401786206,False,-10.0,Serie A,1,2022-08-14
Betis vs Elche,O/U,Under 2.5,2.03,0.568975931745944,0.4926108374384237,0.07636509430752025,False,-10.0,La Liga,1,2022-08-15
Kasimpasa vs Fenerbahce,1X2,Away,2.12,0.5982275424184591,0.4716981132075471,0.12652942921091198,True,11.200000000000001,Super Lig,1,2022-08-15
Cartagena vs Ponferradina,O/U,Over 2.5,2.29,0.5246528886916808,0.4366812227074236,0.08797166598425721,True,12.9,Segunda Division,2,2022-08-15
Mansfield vs AFC Wimbledon,1X2,Home,1.79,0.6172998945068865,0.5586592178770949,0.058640676629791555,True,7.9,League Two,4,2022-08-16
Swansea vs Millwall,O/U,Over 2.5,2.27,0.5209932183197377,0.44052863436123346,0.0804645839585042,True,12.7,Championship,2,2022-08-16
Preston vs Rotherham,O/U,Over 2.5,2.25,0.4991724568234761,0.4444444444444444,0.05472801237903169,False,-10.0,Championship,2,2022-08-16
Barnsley vs Bristol Rvs,1X2,Away,3.65,0.5582457868324167,0.273972602739726,0.28427318409269065,False,-10.0,League One,3,2022-08-16
Stoke vs Middlesbrough,1X2,Home,2.64,0.4598929814540936,0.3787878787878788,0.08110510266621479,False,-10.0,Championship,2,2022-08-17
Volos NFC vs Asteras Tripolis,1X2,Home,2.56,0.4897415251084148,0.390625,0.09911652510841479,False,-10.0,Super League,1,2022-08-19
Eupen vs Seraing,O/U,Under 2.5,2.04,0.5491358115130811,0.49019607843137253,0.05893973308170858,False,-10.0,Jupiler Pro League,1,2022-08-19
Preston vs Watford,O/U,Over 2.5,2.33,0.5245483845357688,0.4291845493562232,0.09536383517954561,False,-10.0,Championship,2,2022-08-20
Preston vs Watford,1X2,Home,2.67,0.6044837030976082,0.37453183520599254,0.2299518678916157,False,-10.0,Championship,2,2022-08-20
QPR vs Rotherham,1X2,Away,3.6,0.3984133472255631,0.2777777777777778,0.1206355694477853,False,-10.0,Championship,2,2022-08-20
Reading vs Middlesbrough,1X2,Home,3.35,0.4277470050006875,0.29850746268656714,0.12923954231412038,True,23.5,Championship,2,2022-08-20
Ross County vs Kilmarnock,1X2,Away,3.13,0.4400735586403799,0.3194888178913738,0.1205847407490061,False,-10.0,Premiership,1,2022-08-20
Doncaster vs Salford,1X2,Home,3.16,0.41353518861126515,0.3164556962025316,0.09707949240873354,True,21.6,League Two,4,2022-08-20
Mansfield vs Stockport,1X2,Home,2.24,0.6156586923276097,0.4464285714285714,0.16923012089903833,True,12.400000000000002,League Two,4,2022-08-20
Laval vs Metz,1X2,Home,2.79,0.44081142779716553,0.35842293906810035,0.08238848872906518,False,-10.0,Ligue 2,2,2022-08-20
Oxford vs Morecambe,O/U,Under 2.5,2.14,0.5446075084988985,0.4672897196261682,0.07731778887273028,True,11.400000000000002,League One,3,2022-08-20
Forest Green vs Plymouth,1X2,Home,2.58,0.5070250284370503,0.38759689922480617,0.11942812921224416,False,-10.0,League One,3,2022-08-20
Leverkusen vs Hoffenheim,1X2,Home,1.69,0.6584076174036045,0.591715976331361,0.06669164107224357,False,-10.0,Bundesliga,1,2022-08-20
For Sittard vs Cambuur,O/U,Under 2.5,2.23,0.5067566480463498,0.4484304932735426,0.05832615477280717,False,-10.0,Eredivisie,1,2022-08-20
PAOK vs Panetolikos,O/U,Under 2.5,1.95,0.6244952334905254,0.5128205128205129,0.1116747206700125,True,9.5,Super League,1,2022-08-20
Genk vs Cercle Brugge,1X2,Home,1.59,0.7502477776362029,0.6289308176100629,0.12131696002614001,True,5.9,Jupiler Pro League,1,2022-08-20
Giresunspor vs Kasimpasa,O/U,Under 2.5,2.05,0.5402338766563208,0.48780487804878053,0.0524289986075403,True,10.499999999999998,Super Lig,1,2022-08-20
Bournemouth vs Arsenal,O/U,Under 2.5,2.09,0.5345970181399938,0.47846889952153115,0.056128118618462675,False,-10.0,Premier League,1,2022-08-20
Leicester vs Southampton,1X2,Home,1.85,0.5914666542191334,0.5405405405405405,0.0509261136785929,False,-10.0,Premier League,1,2022-08-20
FC Emmen vs Utrecht,1X2,Home,3.12,0.5636449555700822,0.3205128205128205,0.24313213505726172,True,21.200000000000003,Eredivisie,1,2022-08-20
Hansa Rostock vs St Pauli,O/U,Under 2.5,2.16,0.5272235900466133,0.4629629629629629,0.06426062708365043,True,11.600000000000001,2. Bundesliga,2,2022-08-21
Greuther Furth vs Kaiserslautern,O/U,Under 2.5,2.12,0.5239751105595111,0.4716981132075471,0.05227699735196395,False,-10.0,2. Bundesliga,2,2022-08-21
Buyuksehyr vs Kayserispor,1X2,Home,1.56,0.7405256846163017,0.641025641025641,0.09950004359066078,True,5.6000000000000005,Super Lig,1,2022-08-21
Heidenheim vs Bielefeld,1X2,Home,2.07,0.6012844172450346,0.48309178743961356,0.118192629805421,False,-10.0,2. Bundesliga,2,2022-08-21
Standard vs Oud-Heverlee Leuven,O/U,Under 2.5,2.22,0.5434353397179261,0.4504504504504504,0.09298488926747572,False,-10.0,Jupiler Pro League,1,2022-08-21
Toulouse vs Lorient,1X2,Home,2.02,0.633916613229525,0.49504950495049505,0.13886710827902993,False,-10.0,Ligue 1,1,2022-08-21
Montpellier vs Auxerre,1X2,Away,3.42,0.6161507622284346,0.29239766081871343,0.32375310140972113,True,24.2,Ligue 1,1,2022-08-21
West Ham vs Brighton,1X2,Away,3.14,0.45410272940326774,0.3184713375796178,0.13563139182364992,True,21.400000000000002,Premier League,1,2022-08-21
Sociedad vs Barcelona,O/U,Under 2.5,2.05,0.551908569852899,0.48780487804878053,0.06410369180411851,False,-10.0,La Liga,1,2022-08-21
Sociedad vs Barcelona,1X2,Home,3.38,0.4184785140883365,0.2958579881656805,0.12262052592265599,False,-10.0,La Liga,1,2022-08-21
Club Brugge vs Kortrijk,1X2,Home,1.31,0.8755117801843675,0.7633587786259541,0.11215300155841335,True,3.1000000000000005,Jupiler Pro League,1,2022-08-21
Waregem vs Charleroi,O/U,Under 2.5,2.27,0.509934693043924,0.44052863436123346,0.06940605868269056,False,-10.0,Jupiler Pro League,1,2022-08-21
Besiktas vs Karagumruk,O/U,Under 2.5,2.27,0.5050361759625985,0.44052863436123346,0.06450754160136507,False,-10.0,Super Lig,1,2022-08-21
Ein Frankfurt vs FC Koln,1X2,Away,3.49,0.4374006808104105,0.28653295128939826,0.15086772952101224,False,-10.0,Bundesliga,1,2022-08-21
Elche vs Almeria,O/U,Over 2.5,2.2,0.510539740963154,0.45454545454545453,0.05599428641769949,False,-10.0,La Liga,1,2022-08-22
Elche vs Almeria,1X2,Away,3.01,0.4611355481559466,0.33222591362126247,0.12890963453468413,False,-10.0,La Liga,1,2022-08-22
Grenoble vs Bordeaux,1X2,Home,3.03,0.4145334348958968,0.33003300330033003,0.08450043159556675,False,-10.0,Ligue 2,2,2022-08-22
Sivasspor vs Alanyaspor,1X2,Away,2.76,0.4721151872879086,0.3623188405797102,0.10979634670819838,False,-10.0,Super Lig,1,2022-08-22
Fenerbahce vs Ad. Demirspor,1X2,Home,1.72,0.753759832460204,0.5813953488372093,0.1723644836229946,True,7.199999999999999,Super Lig,1,2022-08-22
Ponferradina vs Ibiza,O/U,Over 2.5,2.23,0.5006425185262476,0.4484304932735426,0.05221202525270502,True,12.3,Segunda Division,2,2022-08-22
Malaga vs Las Palmas,1X2,Away,2.82,0.4550668509509582,0.3546099290780142,0.10045692187294403,True,18.2,Segunda Division,2,2022-08-22
Girona vs Getafe,1X2,Home,2.81,0.5797774768949694,0.35587188612099646,0.22390559077397293,True,18.1,La Liga,1,2022-08-22
Monza vs Udinese,1X2,Home,3.15,0.42265966623874907,0.31746031746031744,0.10519934877843162,False,-10.0,Serie A,1,2022-08-26
Lazio vs Inter,1X2,Away,1.88,0.612424450566301,0.5319148936170213,0.08050955694927975,False,-10.0,Serie A,1,2022-08-26
Charleroi vs Club Brugge,1X2,Away,1.95,0.5881236336137065,0.5128205128205129,0.07530312079319357,True,9.5,Jupiler Pro League,1,2022-08-26
Ionikos vs Levadeiakos,O/U,Over 2.5,2.23,0.5129034143215632,0.4484304932735426,0.06447292104802055,False,-10.0,Super League,1,2022-08-26
Ionikos vs Levadeiakos,1X2,Home,2.09,0.6310843033452564,0.47846889952153115,0.1526154038237253,False,-10.0,Super League,1,2022-08-26
Girona vs Celta,1X2,Home,2.77,0.5179158943799156,0.36101083032490977,0.15690506405500582,False,-10.0,La Liga,1,2022-08-26
Ajaccio vs Lille,O/U,Over 2.5,2.38,0.5006826853595766,0.42016806722689076,0.08051461813268584,True,13.799999999999999,Ligue 1,1,2022-08-26
Ajaccio vs Lille,1X2,Home,3.46,0.5362689363212525,0.28901734104046245,0.24725159528079005,False,-10.0,Ligue 1,1,2022-08-26
Kilmarnock vs Motherwell,1X2,Home,2.62,0.49932122386288247,0.38167938931297707,0.1176418345499054,True,16.200000000000003,Premiership,1,2022-08-27
Sp Lisbon vs Chaves,O/U,Over 2.5,1.55,0.6969541048501205,0.6451612903225806,0.05179281452753992,False,-10.0,Liga Portugal,1,2022-08-27
Spal vs Cagliari,1X2,Home,2.8,0.47133539649334133,0.35714285714285715,0.11419253935048418,True,18.0,Serie B,2,2022-08-27
Cremonese vs Torino,1X2,Home,3.23,0.3985365912404829,0.30959752321981426,0.08893906802066864,False,-10.0,Serie A,1,2022-08-27
Lens vs Rennes,1X2,Home,2.54,0.5715675686238457,0.39370078740157477,0.17786678122227095,True,15.4,Ligue 1,1,2022-08-27
Mainz vs Leverkusen,O/U,Under 2.5,2.34,0.5274229591392934,0.4273504273504274,0.10007253178886599,False,-10.0,Bundesliga,1,2022-08-27
Southampton vs Man United,O/U,Under 2.5,2.39,0.5099445051748174,0.41841004184100417,0.09153446333381321,True,13.900000000000002,Premier League,1,2022-08-27
Brentford vs Everton,O/U,Over 2.5,2.04,0.5710989448589718,0.49019607843137253,0.08090286642759931,False,-10.0,Premier League,1,2022-08-27
Brentford vs Everton,1X2,Home,2.06,0.5978907824637117,0.4854368932038835,0.11245388925982824,False,-10.0,Premier League,1,2022-08-27
Brighton vs Leeds,1X2,Home,1.91,0.6048677725595492,0.5235602094240838,0.08130756313546539,True,9.1,Premier League,1,2022-08-27
Sunderland vs Norwich,1X2,Home,3.11,0.5626737766529843,0.3215434083601286,0.24113036829285572,False,-10.0,Championship,2,2022-08-27
Valenciennes vs St Etienne,1X2,Home,2.7,0.4601025866684886,0.37037037037037035,0.08973221629811823,False,-10.0,Ligue 2,2,2022-08-27
Almeria vs Sevilla,O/U,Over 2.5,2.25,0.5405226435224801,0.4444444444444444,0.09607819907803572,True,12.5,La Liga,1,2022-08-27
Levante vs Tenerife,O/U,Over 2.5,2.2,0.5170326043821357,0.45454545454545453,0.06248714983668119,False,-10.0,Segunda Division,2,2022-08-27
Juventus vs Roma,1X2,Away,3.21,0.4291687043919975,0.3115264797507788,0.1176422246412187,False,-10.0,Serie A,1,2022-08-27
Spezia vs Sassuolo,O/U,Under 2.5,2.32,0.5121885989665125,0.4310344827586207,0.08115411620789176,False,-10.0,Serie A,1,2022-08-27
AEK vs Volos NFC,O/U,Under 2.5,2.3,0.5207944912229278,0.4347826086956522,0.08601188252727554,True,12.999999999999998,Super League,1,2022-08-27
Derby vs Peterboro,1X2,Away,3.72,0.3918517889547617,0.26881720430107525,0.12303458465368644,False,-10.0,League One,3,2022-08-27
Ipswich vs Barnsley,O/U,Over 2.5,2.01,0.5487458700148251,0.49751243781094534,0.05123343220387977,True,10.099999999999998,League One,3,2022-08-27
Bristol Rvs vs Shrewsbury,O/U,Over 2.5,2.06,0.5889681414141843,0.4854368932038835,0.1035312482103008,False,-10.0,League One,3,2022-08-27
Bristol Rvs vs Shrewsbury,1X2,Home,2.48,0.6462990877371748,0.40322580645161293,0.24307328128556188,False,-10.0,League One,3,2022-08-27
Bradford vs Crewe,1X2,Home,1.81,0.6353532504623084,0.5524861878453039,0.0828670626170045,False,-10.0,League Two,4,2022-08-27
Alanyaspor vs Istanbulspor,1X2,Home,1.47,0.7452464315783773,0.6802721088435374,0.06497432273483994,False,-10.0,Super Lig,1,2022-08-27
Wigan vs Burnley,1X2,Home,3.14,0.44428660320500046,0.3184713375796178,0.12581526562538264,False,-10.0,Championship,2,2022-08-27
Vitesse vs Waalwijk,O/U,Under 2.5,2.12,0.5230724904341875,0.4716981132075471,0.051374377226640344,False,-10.0,Eredivisie,1,2022-08-27
Ibiza vs Alaves,1X2,Home,3.06,0.40989015097887027,0.32679738562091504,0.08309276535795523,False,-10.0,Segunda Division,2,2022-08-28
