date,tour,series,surface,odds,model_prob,edge,won,pnl
2023-01-01,ATP,ATP250,Hard,1.89,0.5848279416561126,0.055727412555583444,0,-10.0
2023-01-01,ATP,ATP250,Hard,3.12,0.402380108833313,0.0818672883204925,0,-10.0
2023-01-02,ATP,ATP250,Hard,2.08,0.5874223828315734,0.10665315206234272,1,10.8
2023-01-02,ATP,ATP250,Hard,2.2,0.5757136940956116,0.12116823955015704,1,12.000000000000002
2023-01-02,ATP,ATP250,Hard,1.65,0.7308127999305725,0.12475219386996639,1,6.499999999999999
2023-01-03,ATP,ATP250,Hard,1.58,0.7144925028085709,0.08158111040350768,1,5.800000000000001
2023-01-04,ATP,ATP250,Hard,1.64,0.7539851993322373,0.1442291017712617,1,6.399999999999999
2023-01-04,ATP,ATP250,Hard,2.09,0.6460536241531372,0.167584724631606,0,-10.0
2023-01-06,ATP,ATP250,Hard,1.68,0.6949310660362243,0.09969297079812911,1,6.799999999999999
2023-01-06,ATP,ATP250,Hard,2.44,0.48599779009819033,0.07616172452441983,1,14.399999999999999
2023-01-07,ATP,ATP250,Hard,1.54,0.803466284275055,0.1541156349244056,1,5.4
2023-01-02,ATP,ATP250,Hard,1.97,0.5698258638381958,0.06221165064022627,0,-10.0
2023-01-03,ATP,ATP250,Hard,2.04,0.5427166521549225,0.05252057372354996,1,10.4
2023-01-04,ATP,ATP250,Hard,2.38,0.5190093994140625,0.09884133218717178,1,13.799999999999999
2023-01-05,ATP,ATP250,Hard,2.48,0.46166430711746215,0.05843850066584921,0,-10.0
2023-01-09,ATP,ATP250,Hard,2.79,0.5721315324306488,0.2137085933625485,1,17.9
2023-01-09,ATP,ATP250,Hard,1.7,0.6653226852416992,0.07708739112405216,1,7.0
2023-01-10,ATP,ATP250,Hard,2.41,0.6049877583980561,0.19004999906195652,0,-10.0
2023-01-10,ATP,ATP250,Hard,1.87,0.6559496521949768,0.12119029390620684,1,8.700000000000001
2023-01-10,ATP,ATP250,Hard,2.09,0.5447459697723389,0.06627707025080776,0,-10.0
2023-01-12,ATP,ATP250,Hard,2.17,0.51981680393219,0.05898731084463238,1,11.7
2023-01-12,ATP,ATP250,Hard,2.22,0.5210290729999543,0.07057862254950387,0,-10.0
2023-01-13,ATP,ATP250,Hard,3.07,0.6705142140388489,0.3447813150160476,1,20.7
2023-01-13,ATP,ATP250,Hard,1.83,0.6646621465682984,0.11821405913660443,1,8.3
2023-01-09,ATP,ATP250,Hard,1.7,0.7127322077751159,0.12449691365746884,0,-10.0
2023-01-10,ATP,ATP250,Hard,2.1,0.5305021703243256,0.0543116941338494,1,11.0
2023-01-10,ATP,ATP250,Hard,2.79,0.4329919099807739,0.07456897091267356,0,-10.0
2023-01-10,ATP,ATP250,Hard,2.22,0.6101103842258453,0.1596599337753949,1,12.200000000000003
2023-01-11,ATP,ATP250,Hard,1.73,0.6464357256889344,0.06840104360800947,1,7.3
2023-01-11,ATP,ATP250,Hard,2.46,0.5175248444080353,0.11102077936738486,0,-10.0
2023-01-12,ATP,ATP250,Hard,1.86,0.6383827209472657,0.10074831234511517,1,8.600000000000001
2023-01-12,ATP,ATP250,Hard,2.27,0.5891548752784729,0.14862624091723942,1,12.7
