date,tour,series,surface,round,pick,odds,model_prob,implied_prob,edge,won,pnl
2024-01-01,WTA,WTA250,Hard,1st Round,pB,1.39,0.9843372394330799,0.7194244604316548,0.2649127790014252,1,3.899999999999999
2024-01-01,WTA,WTA250,Hard,1st Round,pA,2.24,0.9873794794082642,0.4464285714285714,0.5409509079796928,1,12.400000000000002
2024-01-01,WTA,WTA250,Hard,1st Round,pB,1.28,0.9824668006971479,0.78125,0.20121680069714787,1,2.8000000000000003
2024-01-01,WTA,WTA250,Hard,1st Round,pA,1.84,0.6024199962615967,0.5434782608695652,0.05894173539203151,1,8.4
2024-01-01,WTA,WTA250,Hard,1st Round,pB,2.59,0.9688225854188204,0.3861003861003861,0.5827221993184343,1,15.899999999999999
2024-01-02,WTA,WTA250,Hard,1st Round,pA,1.67,0.9895350813865662,0.5988023952095809,0.3907326861769853,1,6.699999999999999
2024-01-02,WTA,WTA250,Hard,1st Round,pB,1.63,0.9747177012264728,0.6134969325153374,0.3612207687111354,1,6.299999999999999
2024-01-02,WTA,WTA250,Hard,1st Round,pB,2.02,0.9927753368858248,0.49504950495049505,0.4977258319353297,1,10.2
2024-01-02,WTA,WTA250,Hard,1st Round,pB,1.66,0.9875546193681657,0.6024096385542169,0.38514498081394877,1,6.6
2024-01-02,WTA,WTA250,Hard,2nd Round,pA,2.1,0.666355562210083,0.47619047619047616,0.1901650860196068,1,11.0
2024-01-03,WTA,WTA250,Hard,2nd Round,pA,1.61,0.7425406575202942,0.6211180124223602,0.12142264509793399,1,6.100000000000001
2024-01-03,WTA,WTA250,Hard,2nd Round,pA,3.17,0.5188291907310486,0.31545741324921134,0.20337177748183727,1,21.7
2024-01-03,WTA,WTA250,Hard,2nd Round,pB,1.7,0.8428837671875954,0.5882352941176471,0.2546484730699483,1,7.0
2024-01-04,WTA,WTA250,Hard,2nd Round,pB,1.7,0.8244804620742798,0.5882352941176471,0.23624516795663275,1,7.0
2024-01-04,WTA,WTA250,Hard,2nd Round,pA,1.46,0.8462265729904175,0.684931506849315,0.16129506614110245,1,4.6
2024-01-04,WTA,WTA250,Hard,Quarterfinals,pA,1.77,0.9709612846374511,0.5649717514124294,0.40598953322502174,1,7.7
2024-01-05,WTA,WTA250,Hard,Quarterfinals,pA,1.42,0.9810916066169739,0.7042253521126761,0.2768662545042978,1,4.199999999999999
2024-01-05,WTA,WTA250,Hard,Quarterfinals,pA,1.88,0.7135978221893311,0.5319148936170213,0.18168292857230983,1,8.799999999999999
2024-01-01,WTA,WTA500,Hard,1st Round,pB,3.42,0.5640411019325257,0.29239766081871343,0.2716434411138122,0,-10.0
2024-01-01,WTA,WTA500,Hard,1st Round,pB,2.79,0.42563786506652834,0.35842293906810035,0.06721492599842799,1,17.9
2024-01-02,WTA,WTA500,Hard,1st Round,pB,2.18,0.5373525857925415,0.4587155963302752,0.07863698946226633,1,11.8
2024-01-02,WTA,WTA500,Hard,1st Round,pB,2.51,0.5324472963809967,0.39840637450199207,0.13404092187900468,0,-10.0
2024-01-02,WTA,WTA500,Hard,1st Round,pA,2.47,0.5364334106445312,0.4048582995951417,0.13157511104938951,1,14.700000000000003
