source,kickoff_date,league,home_team,away_team,market,pick,odds,result,pnl_per_unit,ref_url
winnerodds,2026-06-19,Norway,,,over_under_35,o3.5,1.640,won,0.6400,https://winnerodds.com
winnerodds,2026-06-18,Australia,,,over_under_25,u2.5,3.900,won,2.9000,https://winnerodds.com
winnerodds,2026-06-17,Australia,,,asian_handicap,ah-0_2,2.170,void,0.0000,https://winnerodds.com
winnerodds,2026-06-18,Australia,,,asian_handicap,ah-0_2,1.621,lost,-1.0000,https://winnerodds.com
winnerodds,2026-06-17,Australia,,,asian_handicap,ah-0_2,1.190,lost,-1.0000,https://winnerodds.com
winnerodds,2026-06-19,Japan,,,asian_handicap,ah-0_2,1.333,won,0.3330,https://winnerodds.com
winnerodds,2026-06-18,USA,,,asian_handicap,ah-0_2,1.520,won,0.5200,https://winnerodds.com
winnerodds,2026-06-18,USA,,,over_under_35,o3.5,2.150,lost,-1.0000,https://winnerodds.com
winnerodds,2026-06-18,USA,,,asian_handicap,ah-0_2,1.375,won,0.3750,https://winnerodds.com
winnerodds,2026-06-18,Argentina,,,asian_handicap,ah-0.5_2,1.650,won,0.6500,https://winnerodds.com
winnerodds,2026-06-17,Faroe Islands,,,1x2,x,4.330,won,3.3300,https://winnerodds.com
winnerodds,2026-06-17,Faroe Islands,,,over_under_35,o3.5,2.050,lost,-1.0000,https://winnerodds.com
winnerodds,2026-06-18,Norway,,,over_under_35,o3.5,1.620,won,0.6200,https://winnerodds.com
winnerodds,2026-06-17,Belarus,,,1x2,x,3.980,lost,-1.0000,https://winnerodds.com
winnerodds,2026-06-18,USA,,,over_under_35,o3.5,1.670,won,0.6700,https://winnerodds.com
winnerodds,2026-06-18,USA,,,over_under_35,o3.5,2.250,won,1.2500,https://winnerodds.com
winnerodds,2026-06-17,USA,,,1x2,2,1.310,won,0.3100,https://winnerodds.com
winnerodds,2026-06-16,Sweden,,,asian_handicap,ah-0_2,1.960,won,0.9600,https://winnerodds.com
winnerodds,2026-06-16,Sweden,,,asian_handicap,ah-0_1,1.140,void,0.0000,https://winnerodds.com
winnerodds,2026-06-15,Sweden,,,asian_handicap,ah-0_2,2.500,void,0.0000,https://winnerodds.com
winnerodds,2026-06-18,Sweden,,,asian_handicap,ah-0_2,1.250,won,0.2500,https://winnerodds.com
winnerodds,2026-06-16,Sweden,,,asian_handicap,ah-0_2,1.230,won,0.2300,https://winnerodds.com
winnerodds,2026-06-16,Georgia,,,asian_handicap,ah-0_2,1.660,void,0.0000,https://winnerodds.com
winnerodds,2026-06-18,Kazakhstan,,,asian_handicap,ah-0_2,1.240,won,0.2400,https://winnerodds.com
winnerodds,2026-06-14,USA,,,asian_handicap,ah-0_1,1.449,won,0.4490,https://winnerodds.com
winnerodds,2026-06-14,Finland,,,1x2,x,3.560,lost,-1.0000,https://winnerodds.com
winnerodds,2026-06-16,Sweden,,,asian_handicap,ah-0_2,1.350,won,0.3500,https://winnerodds.com
winnerodds,2026-06-16,Mozambique,,,asian_handicap,ah-0_1,1.400,void,0.0000,https://winnerodds.com
winnerodds,2026-06-15,Latvia,,,1x2,2,2.783,lost,-1.0000,https://winnerodds.com
winnerodds,2026-06-16,Georgia,,,over_under_25,u2.5,1.650,lost,-1.0000,https://winnerodds.com
winnerodds,2026-06-14,Finland,,,1x2,x,3.800,lost,-1.0000,https://winnerodds.com
